Random Seed:  6694
{'Airplane': 0, 'Bag': 1, 'Cap': 2, 'Car': 3, 'Chair': 4, 'Earphone': 5, 'Guitar': 6, 'Knife': 7, 'Lamp': 8, 'Laptop': 9, 'Motorbike': 10, 'Mug': 11, 'Pistol': 12, 'Rocket': 13, 'Skateboard': 14, 'Table': 15}
{'Airplane': 4, 'Bag': 2, 'Cap': 2, 'Car': 4, 'Chair': 4, 'Earphone': 3, 'Guitar': 3, 'Knife': 2, 'Lamp': 4, 'Laptop': 2, 'Motorbike': 6, 'Mug': 2, 'Pistol': 3, 'Rocket': 3, 'Skateboard': 3, 'Table': 3} 4
{'Airplane': 0, 'Bag': 1, 'Cap': 2, 'Car': 3, 'Chair': 4, 'Earphone': 5, 'Guitar': 6, 'Knife': 7, 'Lamp': 8, 'Laptop': 9, 'Motorbike': 10, 'Mug': 11, 'Pistol': 12, 'Rocket': 13, 'Skateboard': 14, 'Table': 15}
{'Airplane': 4, 'Bag': 2, 'Cap': 2, 'Car': 4, 'Chair': 4, 'Earphone': 3, 'Guitar': 3, 'Knife': 2, 'Lamp': 4, 'Laptop': 2, 'Motorbike': 6, 'Mug': 2, 'Pistol': 3, 'Rocket': 3, 'Skateboard': 3, 'Table': 3} 4
{'Airplane': 0, 'Bag': 1, 'Cap': 2, 'Car': 3, 'Chair': 4, 'Earphone': 5, 'Guitar': 6, 'Knife': 7, 'Lamp': 8, 'Laptop': 9, 'Motorbike': 10, 'Mug': 11, 'Pistol': 12, 'Rocket': 13, 'Skateboard': 14, 'Table': 15}
{'Airplane': 4, 'Bag': 2, 'Cap': 2, 'Car': 4, 'Chair': 4, 'Earphone': 3, 'Guitar': 3, 'Knife': 2, 'Lamp': 4, 'Laptop': 2, 'Motorbike': 6, 'Mug': 2, 'Pistol': 3, 'Rocket': 3, 'Skateboard': 3, 'Table': 3} 4
12137 2874
classes 16
/home/haoran/.local/lib/python3.8/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  warnings.warn("Detected call of `lr_scheduler.step()` before `optimizer.step()`. "
[4: 158/379] train loss: 0.041715 accuracy: 1.000000
[4: 159/379] train loss: 0.359391 accuracy: 0.843750
[4: 160/379] train loss: 0.503265 accuracy: 0.875000
[4: 160/379] [94mtest[39m loss: 0.222409 accuracy: 0.937500
[4: 161/379] train loss: 0.280444 accuracy: 0.937500
[4: 162/379] train loss: 0.079718 accuracy: 1.000000
[4: 163/379] train loss: 0.133649 accuracy: 0.968750
[4: 164/379] train loss: 0.336719 accuracy: 0.906250
[4: 165/379] train loss: 0.368412 accuracy: 0.875000
[4: 166/379] train loss: 0.118995 accuracy: 0.968750
[4: 167/379] train loss: 0.128906 accuracy: 0.968750
[4: 168/379] train loss: 0.023945 accuracy: 1.000000
[4: 169/379] train loss: 0.087761 accuracy: 0.968750
[4: 170/379] train loss: 0.273963 accuracy: 0.937500
[4: 170/379] [94mtest[39m loss: 0.239994 accuracy: 0.937500
[4: 171/379] train loss: 0.222807 accuracy: 0.937500
[4: 172/379] train loss: 0.231253 accuracy: 0.968750
[4: 173/379] train loss: 0.094903 accuracy: 0.968750
[4: 174/379] train loss: 0.272702 accuracy: 0.875000
[4: 175/379] train loss: 0.238173 accuracy: 0.906250
[4: 176/379] train loss: 0.188587 accuracy: 0.906250
[4: 177/379] train loss: 0.074356 accuracy: 1.000000
[4: 178/379] train loss: 0.043668 accuracy: 0.968750
[4: 179/379] train loss: 0.186940 accuracy: 0.906250
[4: 180/379] train loss: 0.073104 accuracy: 0.968750
[4: 180/379] [94mtest[39m loss: 0.194477 accuracy: 0.937500
[4: 181/379] train loss: 0.148912 accuracy: 0.968750
[4: 182/379] train loss: 0.309238 accuracy: 0.968750
[4: 183/379] train loss: 0.215499 accuracy: 0.968750
[4: 184/379] train loss: 0.217994 accuracy: 0.875000
[4: 185/379] train loss: 0.443250 accuracy: 0.875000
[4: 186/379] train loss: 0.224276 accuracy: 0.875000
[4: 187/379] train loss: 0.160130 accuracy: 0.937500
[4: 188/379] train loss: 0.170832 accuracy: 0.968750
[4: 189/379] train loss: 0.133280 accuracy: 0.968750
[4: 190/379] train loss: 0.275051 accuracy: 0.968750
[4: 190/379] [94mtest[39m loss: 0.060756 accuracy: 1.000000
[4: 191/379] train loss: 0.277689 accuracy: 0.937500
[4: 192/379] train loss: 0.365136 accuracy: 0.812500
[4: 193/379] train loss: 0.263667 accuracy: 0.906250
[4: 194/379] train loss: 0.174483 accuracy: 0.968750
[4: 195/379] train loss: 0.374564 accuracy: 0.906250
[4: 196/379] train loss: 0.167382 accuracy: 0.937500
[4: 197/379] train loss: 0.184046 accuracy: 0.968750
[4: 198/379] train loss: 0.075964 accuracy: 0.968750
[4: 199/379] train loss: 0.266057 accuracy: 0.906250
[4: 200/379] train loss: 0.128080 accuracy: 0.968750
[4: 200/379] [94mtest[39m loss: 0.411360 accuracy: 0.843750
[4: 201/379] train loss: 0.203635 accuracy: 0.937500
[4: 202/379] train loss: 0.065609 accuracy: 1.000000
[4: 203/379] train loss: 0.033005 accuracy: 1.000000
[4: 204/379] train loss: 0.123887 accuracy: 0.968750
[4: 205/379] train loss: 0.142338 accuracy: 0.937500
[4: 206/379] train loss: 0.186865 accuracy: 0.968750
[4: 207/379] train loss: 0.138249 accuracy: 0.968750
[4: 208/379] train loss: 0.036173 accuracy: 1.000000
[4: 209/379] train loss: 0.129051 accuracy: 0.937500
[4: 210/379] train loss: 0.288307 accuracy: 0.937500
[4: 210/379] [94mtest[39m loss: 0.440445 accuracy: 0.937500
[4: 211/379] train loss: 0.449941 accuracy: 0.843750
[4: 212/379] train loss: 0.118251 accuracy: 0.968750
[4: 213/379] train loss: 0.015299 accuracy: 1.000000
[4: 214/379] train loss: 0.571185 accuracy: 0.875000
[4: 215/379] train loss: 0.259363 accuracy: 0.906250
[4: 216/379] train loss: 0.225837 accuracy: 0.937500
[4: 217/379] train loss: 0.113162 accuracy: 0.937500
[4: 218/379] train loss: 0.150303 accuracy: 0.968750
[4: 219/379] train loss: 0.339536 accuracy: 0.875000
[4: 220/379] train loss: 0.227170 accuracy: 0.937500
[4: 220/379] [94mtest[39m loss: 0.153909 accuracy: 0.968750
[4: 221/379] train loss: 0.026066 accuracy: 1.000000
[4: 222/379] train loss: 0.179091 accuracy: 0.937500
[4: 223/379] train loss: 0.066251 accuracy: 1.000000
[4: 224/379] train loss: 0.159475 accuracy: 0.968750
[4: 225/379] train loss: 0.162998 accuracy: 0.906250
[4: 226/379] train loss: 0.166985 accuracy: 0.968750
[4: 227/379] train loss: 0.444316 accuracy: 0.875000
[4: 228/379] train loss: 0.214277 accuracy: 0.937500
[4: 229/379] train loss: 0.123326 accuracy: 0.937500
[4: 230/379] train loss: 0.192730 accuracy: 0.937500
[4: 230/379] [94mtest[39m loss: 0.198619 accuracy: 0.937500
[4: 231/379] train loss: 0.086501 accuracy: 0.968750
[4: 232/379] train loss: 0.305541 accuracy: 0.906250
[4: 233/379] train loss: 0.461903 accuracy: 0.906250
[4: 234/379] train loss: 0.132051 accuracy: 0.968750
[4: 235/379] train loss: 0.099103 accuracy: 0.968750
[4: 236/379] train loss: 0.277919 accuracy: 0.843750
[4: 237/379] train loss: 0.144459 accuracy: 0.937500
[4: 238/379] train loss: 0.151422 accuracy: 0.937500
[4: 239/379] train loss: 0.231256 accuracy: 0.906250
[4: 240/379] train loss: 0.048461 accuracy: 1.000000
[4: 240/379] [94mtest[39m loss: 0.212060 accuracy: 0.906250
[4: 241/379] train loss: 0.191343 accuracy: 0.968750
[4: 242/379] train loss: 0.254383 accuracy: 0.906250
[4: 243/379] train loss: 0.293561 accuracy: 0.875000
[4: 244/379] train loss: 0.127524 accuracy: 0.937500
[4: 245/379] train loss: 0.363324 accuracy: 0.937500
[4: 246/379] train loss: 0.099679 accuracy: 0.937500
[4: 247/379] train loss: 0.200095 accuracy: 0.875000
[4: 248/379] train loss: 0.170363 accuracy: 0.937500
[4: 249/379] train loss: 0.223472 accuracy: 0.937500
[4: 250/379] train loss: 0.222230 accuracy: 0.937500
[4: 250/379] [94mtest[39m loss: 0.179452 accuracy: 0.906250
[4: 251/379] train loss: 0.177138 accuracy: 0.968750
[4: 252/379] train loss: 0.245025 accuracy: 0.906250
[4: 253/379] train loss: 0.314983 accuracy: 0.843750
[4: 254/379] train loss: 0.226780 accuracy: 0.937500
[4: 255/379] train loss: 0.225018 accuracy: 0.968750
[4: 256/379] train loss: 0.322566 accuracy: 0.937500
[4: 257/379] train loss: 0.102502 accuracy: 1.000000
[4: 258/379] train loss: 0.265154 accuracy: 0.875000
[4: 259/379] train loss: 0.054125 accuracy: 1.000000
[4: 260/379] train loss: 0.082637 accuracy: 0.968750
[4: 260/379] [94mtest[39m loss: 0.138568 accuracy: 0.906250
[4: 261/379] train loss: 0.463214 accuracy: 0.906250
[4: 262/379] train loss: 0.142744 accuracy: 0.968750
[4: 263/379] train loss: 0.177222 accuracy: 0.906250
[4: 264/379] train loss: 0.169130 accuracy: 0.937500
[4: 265/379] train loss: 0.053210 accuracy: 0.968750
[4: 266/379] train loss: 0.504942 accuracy: 0.906250
[4: 267/379] train loss: 0.311811 accuracy: 0.875000
[4: 268/379] train loss: 0.234011 accuracy: 0.906250
[4: 269/379] train loss: 0.086641 accuracy: 1.000000
[4: 270/379] train loss: 0.126555 accuracy: 0.968750
[4: 270/379] [94mtest[39m loss: 0.033597 accuracy: 1.000000
[4: 271/379] train loss: 0.263509 accuracy: 0.937500
[4: 272/379] train loss: 0.208470 accuracy: 0.937500
[4: 273/379] train loss: 0.302900 accuracy: 0.937500
[4: 274/379] train loss: 0.189780 accuracy: 0.968750
[4: 275/379] train loss: 0.207740 accuracy: 0.937500
[4: 276/379] train loss: 0.079138 accuracy: 1.000000
[4: 277/379] train loss: 0.167423 accuracy: 0.906250
[4: 278/379] train loss: 0.146896 accuracy: 0.937500
[4: 279/379] train loss: 0.206274 accuracy: 0.968750
[4: 280/379] train loss: 0.110498 accuracy: 1.000000
[4: 280/379] [94mtest[39m loss: 0.122603 accuracy: 0.937500
[4: 281/379] train loss: 0.143551 accuracy: 0.968750
[4: 282/379] train loss: 0.035066 accuracy: 1.000000
[4: 283/379] train loss: 0.140933 accuracy: 0.937500
[4: 284/379] train loss: 0.077076 accuracy: 1.000000
[4: 285/379] train loss: 0.134475 accuracy: 0.937500
[4: 286/379] train loss: 0.101376 accuracy: 0.968750
[4: 287/379] train loss: 0.525428 accuracy: 0.875000
[4: 288/379] train loss: 0.077588 accuracy: 0.968750
[4: 289/379] train loss: 0.059922 accuracy: 0.968750
[4: 290/379] train loss: 0.182469 accuracy: 0.937500
[4: 290/379] [94mtest[39m loss: 0.189181 accuracy: 0.937500
[4: 291/379] train loss: 0.253898 accuracy: 0.937500
[4: 292/379] train loss: 0.207909 accuracy: 0.937500
[4: 293/379] train loss: 0.155584 accuracy: 0.937500
[4: 294/379] train loss: 0.172628 accuracy: 0.937500
[4: 295/379] train loss: 0.128971 accuracy: 0.937500
[4: 296/379] train loss: 0.051559 accuracy: 1.000000
[4: 297/379] train loss: 0.093956 accuracy: 0.968750
[4: 298/379] train loss: 0.133013 accuracy: 0.937500
[4: 299/379] train loss: 0.056150 accuracy: 0.968750
[4: 300/379] train loss: 0.355908 accuracy: 0.937500
[4: 300/379] [94mtest[39m loss: 0.424272 accuracy: 0.875000
[4: 301/379] train loss: 0.251588 accuracy: 0.906250
[4: 302/379] train loss: 0.220849 accuracy: 0.937500
[4: 303/379] train loss: 0.043446 accuracy: 1.000000
[4: 304/379] train loss: 0.170242 accuracy: 0.937500
[4: 305/379] train loss: 0.238214 accuracy: 0.875000
[4: 306/379] train loss: 0.146196 accuracy: 0.968750
[4: 307/379] train loss: 0.122288 accuracy: 0.968750
[4: 308/379] train loss: 0.269643 accuracy: 0.906250
[4: 309/379] train loss: 0.188833 accuracy: 0.968750
[4: 310/379] train loss: 0.132107 accuracy: 0.968750
[4: 310/379] [94mtest[39m loss: 0.088729 accuracy: 0.968750
[4: 311/379] train loss: 0.097921 accuracy: 0.968750
[4: 312/379] train loss: 0.079338 accuracy: 0.968750
[4: 313/379] train loss: 0.371727 accuracy: 0.906250
[4: 314/379] train loss: 0.521383 accuracy: 0.812500
[4: 315/379] train loss: 0.075616 accuracy: 0.968750
[4: 316/379] train loss: 0.060118 accuracy: 0.968750
[4: 317/379] train loss: 0.036913 accuracy: 1.000000
[4: 318/379] train loss: 0.220182 accuracy: 0.906250
[4: 319/379] train loss: 0.353504 accuracy: 0.906250
[4: 320/379] train loss: 0.138508 accuracy: 0.937500
[4: 320/379] [94mtest[39m loss: 0.636654 accuracy: 0.843750
[4: 321/379] train loss: 0.063962 accuracy: 1.000000
[4: 322/379] train loss: 0.292500 accuracy: 0.906250
[4: 323/379] train loss: 0.255214 accuracy: 0.906250
[4: 324/379] train loss: 0.119152 accuracy: 0.937500
[4: 325/379] train loss: 0.203491 accuracy: 0.906250
[4: 326/379] train loss: 0.100535 accuracy: 0.968750
[4: 327/379] train loss: 0.155838 accuracy: 0.906250
[4: 328/379] train loss: 0.310620 accuracy: 0.906250
[4: 329/379] train loss: 0.173146 accuracy: 0.937500
[4: 330/379] train loss: 0.199143 accuracy: 0.937500
[4: 330/379] [94mtest[39m loss: 0.230334 accuracy: 0.875000
[4: 331/379] train loss: 0.135675 accuracy: 0.968750
[4: 332/379] train loss: 0.194682 accuracy: 0.968750
[4: 333/379] train loss: 0.268764 accuracy: 0.906250
[4: 334/379] train loss: 0.149935 accuracy: 0.937500
[4: 335/379] train loss: 0.126335 accuracy: 0.968750
[4: 336/379] train loss: 0.440740 accuracy: 0.906250
[4: 337/379] train loss: 0.115630 accuracy: 0.937500
[4: 338/379] train loss: 0.349517 accuracy: 0.875000
[4: 339/379] train loss: 0.231084 accuracy: 0.875000
[4: 340/379] train loss: 0.209112 accuracy: 0.968750
[4: 340/379] [94mtest[39m loss: 0.116088 accuracy: 0.937500
[4: 341/379] train loss: 0.364194 accuracy: 0.875000
[4: 342/379] train loss: 0.435679 accuracy: 0.843750
[4: 343/379] train loss: 0.390537 accuracy: 0.906250
[4: 344/379] train loss: 0.063691 accuracy: 1.000000
[4: 345/379] train loss: 0.144655 accuracy: 0.968750
[4: 346/379] train loss: 0.213126 accuracy: 0.937500
[4: 347/379] train loss: 0.098597 accuracy: 0.968750
[4: 348/379] train loss: 0.425973 accuracy: 0.843750
[4: 349/379] train loss: 0.141121 accuracy: 0.937500
[4: 350/379] train loss: 0.091066 accuracy: 0.968750
[4: 350/379] [94mtest[39m loss: 0.540980 accuracy: 0.843750
[4: 351/379] train loss: 0.138506 accuracy: 0.937500
[4: 352/379] train loss: 0.124618 accuracy: 0.968750
[4: 353/379] train loss: 0.322008 accuracy: 0.875000
[4: 354/379] train loss: 0.041462 accuracy: 1.000000
[4: 355/379] train loss: 0.086831 accuracy: 0.968750
[4: 356/379] train loss: 0.329678 accuracy: 0.906250
[4: 357/379] train loss: 0.243701 accuracy: 0.937500
[4: 358/379] train loss: 0.205635 accuracy: 0.906250
[4: 359/379] train loss: 0.273001 accuracy: 0.906250
[4: 360/379] train loss: 0.313687 accuracy: 0.906250
[4: 360/379] [94mtest[39m loss: 0.108276 accuracy: 0.968750
[4: 361/379] train loss: 0.085769 accuracy: 1.000000
[4: 362/379] train loss: 0.111616 accuracy: 0.968750
[4: 363/379] train loss: 0.015575 accuracy: 1.000000
[4: 364/379] train loss: 0.896771 accuracy: 0.875000
[4: 365/379] train loss: 0.357644 accuracy: 0.906250
[4: 366/379] train loss: 0.253915 accuracy: 0.937500
[4: 367/379] train loss: 0.134848 accuracy: 0.937500
[4: 368/379] train loss: 0.085941 accuracy: 1.000000
[4: 369/379] train loss: 0.161440 accuracy: 0.968750
[4: 370/379] train loss: 0.180481 accuracy: 0.937500
[4: 370/379] [94mtest[39m loss: 0.087273 accuracy: 1.000000
[4: 371/379] train loss: 0.172749 accuracy: 0.906250
[4: 372/379] train loss: 0.062749 accuracy: 1.000000
[4: 373/379] train loss: 0.058931 accuracy: 1.000000
[4: 374/379] train loss: 0.204487 accuracy: 0.937500
[4: 375/379] train loss: 0.163582 accuracy: 0.968750
[4: 376/379] train loss: 0.160097 accuracy: 0.937500
[4: 377/379] train loss: 0.154311 accuracy: 0.937500
[4: 378/379] train loss: 0.111804 accuracy: 0.968750
[4: 379/379] train loss: 2.471065 accuracy: 0.125000
[5: 0/379] train loss: 0.215173 accuracy: 0.937500
[5: 0/379] [94mtest[39m loss: 0.171859 accuracy: 0.968750
[5: 1/379] train loss: 0.187852 accuracy: 0.968750
[5: 2/379] train loss: 0.101869 accuracy: 0.968750
[5: 3/379] train loss: 0.222488 accuracy: 0.968750
[5: 4/379] train loss: 0.321272 accuracy: 0.937500
[5: 5/379] train loss: 0.249926 accuracy: 0.906250
[5: 6/379] train loss: 0.816818 accuracy: 0.781250
[5: 7/379] train loss: 0.641924 accuracy: 0.875000
[5: 8/379] train loss: 0.219277 accuracy: 0.937500
[5: 9/379] train loss: 0.470368 accuracy: 0.875000
[5: 10/379] train loss: 0.051617 accuracy: 1.000000
[5: 10/379] [94mtest[39m loss: 0.317438 accuracy: 0.906250
[5: 11/379] train loss: 0.297831 accuracy: 0.906250
[5: 12/379] train loss: 0.622725 accuracy: 0.812500
[5: 13/379] train loss: 0.237856 accuracy: 0.968750
[5: 14/379] train loss: 0.211180 accuracy: 0.937500
[5: 15/379] train loss: 0.296653 accuracy: 0.937500
[5: 16/379] train loss: 0.265754 accuracy: 0.906250
[5: 17/379] train loss: 0.578192 accuracy: 0.875000
[5: 18/379] train loss: 0.236718 accuracy: 0.906250
[5: 19/379] train loss: 0.774653 accuracy: 0.812500
[5: 20/379] train loss: 0.120375 accuracy: 1.000000
[5: 20/379] [94mtest[39m loss: 0.074194 accuracy: 0.968750
[5: 21/379] train loss: 0.243122 accuracy: 0.937500
[5: 22/379] train loss: 0.354369 accuracy: 0.937500
[5: 23/379] train loss: 0.219461 accuracy: 0.906250
[5: 24/379] train loss: 0.155641 accuracy: 0.968750
[5: 25/379] train loss: 0.379040 accuracy: 0.875000
[5: 26/379] train loss: 0.245829 accuracy: 0.906250
[5: 27/379] train loss: 0.151266 accuracy: 0.968750
[5: 28/379] train loss: 0.251753 accuracy: 0.906250
[5: 29/379] train loss: 0.281654 accuracy: 0.875000
[5: 30/379] train loss: 0.293381 accuracy: 0.875000
[5: 30/379] [94mtest[39m loss: 0.445223 accuracy: 0.875000
[5: 31/379] train loss: 0.069406 accuracy: 1.000000
[5: 32/379] train loss: 0.105170 accuracy: 1.000000
[5: 33/379] train loss: 0.157716 accuracy: 0.937500
[5: 34/379] train loss: 0.156589 accuracy: 0.937500
[5: 35/379] train loss: 0.075754 accuracy: 0.968750
[5: 36/379] train loss: 0.156261 accuracy: 0.937500
[5: 37/379] train loss: 0.164775 accuracy: 0.968750
[5: 38/379] train loss: 0.057321 accuracy: 0.968750
[5: 39/379] train loss: 0.588390 accuracy: 0.843750
[5: 40/379] train loss: 0.165853 accuracy: 0.937500
[5: 40/379] [94mtest[39m loss: 0.210828 accuracy: 0.937500
[5: 41/379] train loss: 0.157821 accuracy: 0.968750
[5: 42/379] train loss: 0.266577 accuracy: 0.937500
[5: 43/379] train loss: 0.822354 accuracy: 0.875000
[5: 44/379] train loss: 0.250971 accuracy: 0.937500
[5: 45/379] train loss: 0.112528 accuracy: 0.968750
[5: 46/379] train loss: 0.322126 accuracy: 0.875000
[5: 47/379] train loss: 0.516136 accuracy: 0.875000
[5: 48/379] train loss: 0.175105 accuracy: 0.906250
[5: 49/379] train loss: 0.163984 accuracy: 0.968750
[5: 50/379] train loss: 0.419637 accuracy: 0.875000
[5: 50/379] [94mtest[39m loss: 0.136696 accuracy: 0.968750
[5: 51/379] train loss: 0.073622 accuracy: 0.968750
[5: 52/379] train loss: 0.148009 accuracy: 0.968750
[5: 53/379] train loss: 0.305836 accuracy: 0.906250
[5: 54/379] train loss: 0.062142 accuracy: 1.000000
[5: 55/379] train loss: 0.118234 accuracy: 0.937500
[5: 56/379] train loss: 0.103174 accuracy: 0.968750
[5: 57/379] train loss: 0.267401 accuracy: 0.937500
[5: 58/379] train loss: 0.105407 accuracy: 0.937500
[5: 59/379] train loss: 0.162338 accuracy: 0.937500
[5: 60/379] train loss: 0.185219 accuracy: 0.906250
[5: 60/379] [94mtest[39m loss: 0.204381 accuracy: 0.968750
[5: 61/379] train loss: 0.211392 accuracy: 0.937500
[5: 62/379] train loss: 0.420339 accuracy: 0.906250
[5: 63/379] train loss: 0.292776 accuracy: 0.875000
[5: 64/379] train loss: 0.059519 accuracy: 0.968750
[5: 65/379] train loss: 0.157289 accuracy: 0.937500
[5: 66/379] train loss: 0.160621 accuracy: 0.968750
[5: 67/379] train loss: 0.206849 accuracy: 0.937500
[5: 68/379] train loss: 0.084231 accuracy: 0.968750
[5: 69/379] train loss: 0.026350 accuracy: 1.000000
[5: 70/379] train loss: 0.339467 accuracy: 0.875000
[5: 70/379] [94mtest[39m loss: 0.031990 accuracy: 1.000000
[5: 71/379] train loss: 0.062880 accuracy: 1.000000
[5: 72/379] train loss: 0.018593 accuracy: 1.000000
[5: 73/379] train loss: 0.164948 accuracy: 0.937500
[5: 74/379] train loss: 0.095708 accuracy: 0.968750
[5: 75/379] train loss: 0.143574 accuracy: 0.937500
[5: 76/379] train loss: 0.077037 accuracy: 0.968750
[5: 77/379] train loss: 0.100512 accuracy: 0.968750
[5: 78/379] train loss: 0.327031 accuracy: 0.937500
[5: 79/379] train loss: 0.137142 accuracy: 0.968750
[5: 80/379] train loss: 0.127414 accuracy: 0.968750
[5: 80/379] [94mtest[39m loss: 0.133011 accuracy: 0.968750
[5: 81/379] train loss: 0.053267 accuracy: 1.000000
[5: 82/379] train loss: 0.087596 accuracy: 0.968750
[5: 83/379] train loss: 0.540536 accuracy: 0.875000
[5: 84/379] train loss: 0.188808 accuracy: 0.906250
[5: 85/379] train loss: 0.267262 accuracy: 0.937500
[5: 86/379] train loss: 0.487993 accuracy: 0.906250
[5: 87/379] train loss: 0.188488 accuracy: 0.937500
[5: 88/379] train loss: 0.432753 accuracy: 0.875000
[5: 89/379] train loss: 0.287996 accuracy: 0.906250
[5: 90/379] train loss: 0.229654 accuracy: 0.906250
[5: 90/379] [94mtest[39m loss: 0.347595 accuracy: 0.843750
[5: 91/379] train loss: 0.174940 accuracy: 0.937500
[5: 92/379] train loss: 0.173211 accuracy: 0.937500
[5: 93/379] train loss: 0.112983 accuracy: 0.968750
[5: 94/379] train loss: 0.047430 accuracy: 1.000000
[5: 95/379] train loss: 0.178309 accuracy: 0.906250
[5: 96/379] train loss: 0.201217 accuracy: 0.937500
[5: 97/379] train loss: 0.073392 accuracy: 1.000000
[5: 98/379] train loss: 0.054146 accuracy: 1.000000
[5: 99/379] train loss: 0.328396 accuracy: 0.875000
[5: 100/379] train loss: 0.083007 accuracy: 0.968750
[5: 100/379] [94mtest[39m loss: 0.042971 accuracy: 1.000000
[5: 101/379] train loss: 0.269463 accuracy: 0.875000
[5: 102/379] train loss: 0.280705 accuracy: 0.906250
[5: 103/379] train loss: 0.055341 accuracy: 1.000000
[5: 104/379] train loss: 0.049188 accuracy: 1.000000
[5: 105/379] train loss: 0.097345 accuracy: 0.968750
[5: 106/379] train loss: 0.113574 accuracy: 0.937500
[5: 107/379] train loss: 0.156577 accuracy: 0.937500
[5: 108/379] train loss: 0.243003 accuracy: 0.937500
[5: 109/379] train loss: 0.069961 accuracy: 1.000000
[5: 110/379] train loss: 0.351923 accuracy: 0.906250
[5: 110/379] [94mtest[39m loss: 0.103217 accuracy: 0.968750
[5: 111/379] train loss: 0.153354 accuracy: 0.968750
[5: 112/379] train loss: 0.340712 accuracy: 0.843750
[5: 113/379] train loss: 0.046349 accuracy: 0.968750
[5: 114/379] train loss: 0.026164 accuracy: 1.000000
[5: 115/379] train loss: 0.156625 accuracy: 0.968750
[5: 116/379] train loss: 0.544718 accuracy: 0.875000
[5: 117/379] train loss: 0.017840 accuracy: 1.000000
[5: 118/379] train loss: 0.116015 accuracy: 0.937500
[5: 119/379] train loss: 0.177294 accuracy: 0.968750
[5: 120/379] train loss: 0.282080 accuracy: 0.875000
[5: 120/379] [94mtest[39m loss: 0.079796 accuracy: 0.968750
[5: 121/379] train loss: 0.245636 accuracy: 0.906250
[5: 122/379] train loss: 0.909925 accuracy: 0.875000
[5: 123/379] train loss: 0.101944 accuracy: 0.968750
[5: 124/379] train loss: 0.226401 accuracy: 0.937500
[5: 125/379] train loss: 0.144315 accuracy: 0.968750
[5: 126/379] train loss: 0.225097 accuracy: 0.937500
[5: 127/379] train loss: 0.064990 accuracy: 1.000000
[5: 128/379] train loss: 0.381251 accuracy: 0.906250
[5: 129/379] train loss: 0.104398 accuracy: 0.968750
[5: 130/379] train loss: 0.086114 accuracy: 0.937500
[5: 130/379] [94mtest[39m loss: 0.709344 accuracy: 0.718750
[5: 131/379] train loss: 0.090221 accuracy: 1.000000
[5: 132/379] train loss: 0.145957 accuracy: 0.937500
[5: 133/379] train loss: 0.125672 accuracy: 0.968750
[5: 134/379] train loss: 0.126950 accuracy: 0.968750
[5: 135/379] train loss: 0.074419 accuracy: 0.968750
[5: 136/379] train loss: 0.102541 accuracy: 0.968750
[5: 137/379] train loss: 0.109644 accuracy: 0.968750
[5: 138/379] train loss: 0.303058 accuracy: 0.875000
[5: 139/379] train loss: 0.176184 accuracy: 0.968750
[5: 140/379] train loss: 0.155799 accuracy: 0.937500
[5: 140/379] [94mtest[39m loss: 0.543796 accuracy: 0.906250
[5: 141/379] train loss: 0.167795 accuracy: 0.937500
[5: 142/379] train loss: 0.222172 accuracy: 0.968750
[5: 143/379] train loss: 0.229217 accuracy: 0.937500
[5: 144/379] train loss: 0.116702 accuracy: 0.968750
[5: 145/379] train loss: 0.471510 accuracy: 0.875000
[5: 146/379] train loss: 0.072070 accuracy: 0.968750
[5: 147/379] train loss: 0.201860 accuracy: 0.937500
[5: 148/379] train loss: 0.057688 accuracy: 0.968750
[5: 149/379] train loss: 0.238101 accuracy: 0.937500
[5: 150/379] train loss: 0.192747 accuracy: 0.906250
[5: 150/379] [94mtest[39m loss: 0.157502 accuracy: 0.937500
[5: 151/379] train loss: 0.256749 accuracy: 0.906250
[5: 152/379] train loss: 0.312152 accuracy: 0.906250
[5: 153/379] train loss: 0.131946 accuracy: 0.968750
[5: 154/379] train loss: 0.063891 accuracy: 0.968750
[5: 155/379] train loss: 0.321774 accuracy: 0.906250
[5: 156/379] train loss: 0.029392 accuracy: 1.000000
[5: 157/379] train loss: 0.093817 accuracy: 0.968750
[5: 158/379] train loss: 0.537909 accuracy: 0.937500
[5: 159/379] train loss: 0.042036 accuracy: 1.000000
[5: 160/379] train loss: 0.089393 accuracy: 0.968750
[5: 160/379] [94mtest[39m loss: 0.166135 accuracy: 0.968750
[5: 161/379] train loss: 0.122772 accuracy: 0.968750
[5: 162/379] train loss: 0.485079 accuracy: 0.843750
[5: 163/379] train loss: 0.188089 accuracy: 0.937500
[5: 164/379] train loss: 0.048218 accuracy: 0.968750
[5: 165/379] train loss: 0.022738 accuracy: 1.000000
[5: 166/379] train loss: 0.303386 accuracy: 0.937500
[5: 167/379] train loss: 0.096822 accuracy: 0.968750
[5: 168/379] train loss: 0.102908 accuracy: 0.968750
[5: 169/379] train loss: 0.060119 accuracy: 1.000000
[5: 170/379] train loss: 0.901712 accuracy: 0.843750
