Random Seed:  6058
{'Airplane': 0, 'Bag': 1, 'Cap': 2, 'Car': 3, 'Chair': 4, 'Earphone': 5, 'Guitar': 6, 'Knife': 7, 'Lamp': 8, 'Laptop': 9, 'Motorbike': 10, 'Mug': 11, 'Pistol': 12, 'Rocket': 13, 'Skateboard': 14, 'Table': 15}
{'Airplane': 4, 'Bag': 2, 'Cap': 2, 'Car': 4, 'Chair': 4, 'Earphone': 3, 'Guitar': 3, 'Knife': 2, 'Lamp': 4, 'Laptop': 2, 'Motorbike': 6, 'Mug': 2, 'Pistol': 3, 'Rocket': 3, 'Skateboard': 3, 'Table': 3} 4
{'Airplane': 0, 'Bag': 1, 'Cap': 2, 'Car': 3, 'Chair': 4, 'Earphone': 5, 'Guitar': 6, 'Knife': 7, 'Lamp': 8, 'Laptop': 9, 'Motorbike': 10, 'Mug': 11, 'Pistol': 12, 'Rocket': 13, 'Skateboard': 14, 'Table': 15}
{'Airplane': 4, 'Bag': 2, 'Cap': 2, 'Car': 4, 'Chair': 4, 'Earphone': 3, 'Guitar': 3, 'Knife': 2, 'Lamp': 4, 'Laptop': 2, 'Motorbike': 6, 'Mug': 2, 'Pistol': 3, 'Rocket': 3, 'Skateboard': 3, 'Table': 3} 4
{'Airplane': 0, 'Bag': 1, 'Cap': 2, 'Car': 3, 'Chair': 4, 'Earphone': 5, 'Guitar': 6, 'Knife': 7, 'Lamp': 8, 'Laptop': 9, 'Motorbike': 10, 'Mug': 11, 'Pistol': 12, 'Rocket': 13, 'Skateboard': 14, 'Table': 15}
{'Airplane': 4, 'Bag': 2, 'Cap': 2, 'Car': 4, 'Chair': 4, 'Earphone': 3, 'Guitar': 3, 'Knife': 2, 'Lamp': 4, 'Laptop': 2, 'Motorbike': 6, 'Mug': 2, 'Pistol': 3, 'Rocket': 3, 'Skateboard': 3, 'Table': 3} 4
12137 2874
classes 16
/home/haoran/.local/lib/python3.8/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  warnings.warn("Detected call of `lr_scheduler.step()` before `optimizer.step()`. "
[1: 369/379] train loss: 0.255615 accuracy: 0.906250
[1: 370/379] train loss: 0.299271 accuracy: 0.906250
[1: 370/379] [94mtest[39m loss: 0.305026 accuracy: 0.968750
[1: 371/379] train loss: 0.307460 accuracy: 0.906250
[1: 372/379] train loss: 0.557117 accuracy: 0.906250
[1: 373/379] train loss: 0.411507 accuracy: 0.875000
[1: 374/379] train loss: 0.473810 accuracy: 0.875000
[1: 375/379] train loss: 0.142947 accuracy: 0.937500
[1: 376/379] train loss: 0.159064 accuracy: 0.937500
[1: 377/379] train loss: 0.439450 accuracy: 0.875000
[1: 378/379] train loss: 0.230112 accuracy: 0.906250
[1: 379/379] train loss: 0.093300 accuracy: 0.281250
[2: 0/379] train loss: 0.167016 accuracy: 0.906250
[2: 0/379] [94mtest[39m loss: 0.886951 accuracy: 0.781250
[2: 1/379] train loss: 0.444079 accuracy: 0.875000
[2: 2/379] train loss: 0.386908 accuracy: 0.875000
[2: 3/379] train loss: 0.343882 accuracy: 0.906250
[2: 4/379] train loss: 0.804464 accuracy: 0.781250
[2: 5/379] train loss: 0.243375 accuracy: 0.875000
[2: 6/379] train loss: 0.380620 accuracy: 0.906250
[2: 7/379] train loss: 0.293344 accuracy: 0.937500
[2: 8/379] train loss: 0.073048 accuracy: 0.968750
[2: 9/379] train loss: 0.213313 accuracy: 0.968750
[2: 10/379] train loss: 0.211247 accuracy: 0.906250
[2: 10/379] [94mtest[39m loss: 0.201208 accuracy: 0.906250
[2: 11/379] train loss: 0.203988 accuracy: 0.968750
[2: 12/379] train loss: 0.163754 accuracy: 0.968750
[2: 13/379] train loss: 0.352775 accuracy: 0.906250
[2: 14/379] train loss: 0.789094 accuracy: 0.812500
[2: 15/379] train loss: 0.216800 accuracy: 0.875000
[2: 16/379] train loss: 0.247744 accuracy: 0.968750
[2: 17/379] train loss: 0.156871 accuracy: 0.937500
[2: 18/379] train loss: 0.150002 accuracy: 0.968750
[2: 19/379] train loss: 0.349632 accuracy: 0.906250
[2: 20/379] train loss: 0.157320 accuracy: 0.937500
[2: 20/379] [94mtest[39m loss: 0.244153 accuracy: 0.968750
[2: 21/379] train loss: 0.364946 accuracy: 0.906250
[2: 22/379] train loss: 0.281630 accuracy: 0.906250
[2: 23/379] train loss: 0.308979 accuracy: 0.875000
[2: 24/379] train loss: 0.354262 accuracy: 0.968750
[2: 25/379] train loss: 0.176699 accuracy: 0.968750
[2: 26/379] train loss: 0.203179 accuracy: 0.906250
[2: 27/379] train loss: 0.116539 accuracy: 0.968750
[2: 28/379] train loss: 0.233673 accuracy: 0.875000
[2: 29/379] train loss: 0.297704 accuracy: 0.843750
[2: 30/379] train loss: 0.498311 accuracy: 0.906250
[2: 30/379] [94mtest[39m loss: 0.113244 accuracy: 0.968750
[2: 31/379] train loss: 0.192744 accuracy: 0.968750
[2: 32/379] train loss: 0.272386 accuracy: 0.937500
[2: 33/379] train loss: 0.276954 accuracy: 0.875000
[2: 34/379] train loss: 0.290971 accuracy: 0.906250
[2: 35/379] train loss: 0.553552 accuracy: 0.812500
[2: 36/379] train loss: 0.234267 accuracy: 0.906250
[2: 37/379] train loss: 0.278161 accuracy: 0.906250
[2: 38/379] train loss: 0.488557 accuracy: 0.781250
[2: 39/379] train loss: 0.131911 accuracy: 0.968750
[2: 40/379] train loss: 0.159462 accuracy: 0.968750
[2: 40/379] [94mtest[39m loss: 0.193267 accuracy: 0.937500
[2: 41/379] train loss: 0.136430 accuracy: 0.968750
[2: 42/379] train loss: 0.102199 accuracy: 0.968750
[2: 43/379] train loss: 0.456685 accuracy: 0.812500
[2: 44/379] train loss: 0.283722 accuracy: 0.875000
[2: 45/379] train loss: 0.478246 accuracy: 0.875000
[2: 46/379] train loss: 0.050797 accuracy: 1.000000
[2: 47/379] train loss: 0.311873 accuracy: 0.906250
[2: 48/379] train loss: 0.628189 accuracy: 0.875000
[2: 49/379] train loss: 0.448812 accuracy: 0.937500
[2: 50/379] train loss: 0.183471 accuracy: 0.937500
[2: 50/379] [94mtest[39m loss: 0.177414 accuracy: 0.968750
[2: 51/379] train loss: 0.075569 accuracy: 1.000000
[2: 52/379] train loss: 0.255707 accuracy: 0.906250
[2: 53/379] train loss: 0.146188 accuracy: 0.937500
[2: 54/379] train loss: 0.163774 accuracy: 0.937500
[2: 55/379] train loss: 0.178584 accuracy: 0.968750
[2: 56/379] train loss: 0.307999 accuracy: 0.875000
[2: 57/379] train loss: 0.567743 accuracy: 0.843750
[2: 58/379] train loss: 0.284894 accuracy: 0.937500
[2: 59/379] train loss: 0.181273 accuracy: 0.906250
[2: 60/379] train loss: 0.213199 accuracy: 0.968750
[2: 60/379] [94mtest[39m loss: 0.219098 accuracy: 0.906250
[2: 61/379] train loss: 0.173751 accuracy: 0.937500
[2: 62/379] train loss: 0.165702 accuracy: 0.937500
[2: 63/379] train loss: 0.220329 accuracy: 0.968750
[2: 64/379] train loss: 0.698159 accuracy: 0.812500
[2: 65/379] train loss: 0.225873 accuracy: 0.937500
[2: 66/379] train loss: 0.336762 accuracy: 0.906250
[2: 67/379] train loss: 0.314678 accuracy: 0.937500
[2: 68/379] train loss: 0.222507 accuracy: 0.937500
[2: 69/379] train loss: 0.705106 accuracy: 0.875000
[2: 70/379] train loss: 0.069020 accuracy: 0.968750
[2: 70/379] [94mtest[39m loss: 0.477357 accuracy: 0.875000
[2: 71/379] train loss: 0.206521 accuracy: 0.937500
[2: 72/379] train loss: 0.141766 accuracy: 0.906250
[2: 73/379] train loss: 0.177237 accuracy: 0.906250
[2: 74/379] train loss: 0.135266 accuracy: 0.968750
[2: 75/379] train loss: 0.176893 accuracy: 0.906250
[2: 76/379] train loss: 0.242744 accuracy: 0.906250
[2: 77/379] train loss: 0.077902 accuracy: 1.000000
[2: 78/379] train loss: 0.311595 accuracy: 0.875000
[2: 79/379] train loss: 0.216812 accuracy: 0.937500
[2: 80/379] train loss: 0.111866 accuracy: 0.937500
[2: 80/379] [94mtest[39m loss: 0.353227 accuracy: 0.875000
[2: 81/379] train loss: 0.177509 accuracy: 0.937500
[2: 82/379] train loss: 0.271436 accuracy: 0.937500
[2: 83/379] train loss: 0.220243 accuracy: 0.875000
[2: 84/379] train loss: 0.187456 accuracy: 0.937500
[2: 85/379] train loss: 0.223886 accuracy: 0.906250
[2: 86/379] train loss: 0.167598 accuracy: 0.968750
[2: 87/379] train loss: 0.277065 accuracy: 0.937500
[2: 88/379] train loss: 0.190640 accuracy: 0.937500
[2: 89/379] train loss: 0.606006 accuracy: 0.812500
[2: 90/379] train loss: 0.443093 accuracy: 0.906250
[2: 90/379] [94mtest[39m loss: 0.267365 accuracy: 0.875000
[2: 91/379] train loss: 0.199607 accuracy: 0.937500
[2: 92/379] train loss: 0.074321 accuracy: 1.000000
[2: 93/379] train loss: 0.220192 accuracy: 0.875000
[2: 94/379] train loss: 0.268558 accuracy: 0.937500
[2: 95/379] train loss: 0.146572 accuracy: 0.937500
[2: 96/379] train loss: 0.093525 accuracy: 0.968750
[2: 97/379] train loss: 0.038872 accuracy: 1.000000
[2: 98/379] train loss: 0.194201 accuracy: 0.937500
[2: 99/379] train loss: 0.091759 accuracy: 0.968750
[2: 100/379] train loss: 0.272752 accuracy: 0.937500
[2: 100/379] [94mtest[39m loss: 0.124655 accuracy: 0.968750
[2: 101/379] train loss: 0.119514 accuracy: 0.968750
[2: 102/379] train loss: 0.101598 accuracy: 0.968750
[2: 103/379] train loss: 0.116412 accuracy: 0.937500
[2: 104/379] train loss: 0.385148 accuracy: 0.937500
[2: 105/379] train loss: 0.084528 accuracy: 1.000000
[2: 106/379] train loss: 0.177860 accuracy: 0.937500
[2: 107/379] train loss: 0.177713 accuracy: 0.906250
[2: 108/379] train loss: 0.084077 accuracy: 0.968750
[2: 109/379] train loss: 0.087653 accuracy: 1.000000
[2: 110/379] train loss: 0.326806 accuracy: 0.875000
[2: 110/379] [94mtest[39m loss: 0.173817 accuracy: 0.937500
[2: 111/379] train loss: 0.239003 accuracy: 0.906250
[2: 112/379] train loss: 0.553586 accuracy: 0.875000
[2: 113/379] train loss: 0.292362 accuracy: 0.937500
[2: 114/379] train loss: 0.612858 accuracy: 0.843750
[2: 115/379] train loss: 0.073523 accuracy: 0.968750
[2: 116/379] train loss: 0.362137 accuracy: 0.843750
[2: 117/379] train loss: 0.183590 accuracy: 0.937500
[2: 118/379] train loss: 0.098250 accuracy: 0.968750
[2: 119/379] train loss: 0.197558 accuracy: 0.937500
[2: 120/379] train loss: 0.325460 accuracy: 0.937500
[2: 120/379] [94mtest[39m loss: 0.386542 accuracy: 0.875000
[2: 121/379] train loss: 0.557226 accuracy: 0.875000
[2: 122/379] train loss: 0.375445 accuracy: 0.843750
[2: 123/379] train loss: 0.400659 accuracy: 0.843750
[2: 124/379] train loss: 0.083998 accuracy: 1.000000
[2: 125/379] train loss: 0.347169 accuracy: 0.906250
[2: 126/379] train loss: 0.110332 accuracy: 1.000000
[2: 127/379] train loss: 0.378366 accuracy: 0.937500
[2: 128/379] train loss: 0.699434 accuracy: 0.812500
[2: 129/379] train loss: 0.384387 accuracy: 0.875000
[2: 130/379] train loss: 0.144629 accuracy: 0.937500
[2: 130/379] [94mtest[39m loss: 0.286518 accuracy: 0.906250
[2: 131/379] train loss: 0.114393 accuracy: 1.000000
[2: 132/379] train loss: 0.244887 accuracy: 0.875000
[2: 133/379] train loss: 0.323051 accuracy: 0.906250
[2: 134/379] train loss: 0.354686 accuracy: 0.937500
[2: 135/379] train loss: 0.628557 accuracy: 0.781250
[2: 136/379] train loss: 0.495967 accuracy: 0.875000
[2: 137/379] train loss: 0.253884 accuracy: 0.906250
[2: 138/379] train loss: 0.332173 accuracy: 0.875000
[2: 139/379] train loss: 0.479695 accuracy: 0.781250
[2: 140/379] train loss: 0.090064 accuracy: 0.968750
[2: 140/379] [94mtest[39m loss: 0.216124 accuracy: 0.906250
[2: 141/379] train loss: 0.394726 accuracy: 0.843750
[2: 142/379] train loss: 0.183492 accuracy: 0.906250
[2: 143/379] train loss: 0.352884 accuracy: 0.906250
[2: 144/379] train loss: 0.224807 accuracy: 0.937500
[2: 145/379] train loss: 0.324310 accuracy: 0.875000
[2: 146/379] train loss: 0.244296 accuracy: 0.906250
[2: 147/379] train loss: 0.210010 accuracy: 0.906250
[2: 148/379] train loss: 0.376174 accuracy: 0.906250
[2: 149/379] train loss: 0.244397 accuracy: 0.875000
[2: 150/379] train loss: 0.373150 accuracy: 0.875000
[2: 150/379] [94mtest[39m loss: 0.349391 accuracy: 0.906250
[2: 151/379] train loss: 0.260667 accuracy: 0.968750
[2: 152/379] train loss: 0.300430 accuracy: 0.906250
[2: 153/379] train loss: 0.175325 accuracy: 0.937500
[2: 154/379] train loss: 0.091637 accuracy: 0.968750
[2: 155/379] train loss: 0.226270 accuracy: 0.937500
[2: 156/379] train loss: 0.260702 accuracy: 0.906250
[2: 157/379] train loss: 0.367592 accuracy: 0.843750
[2: 158/379] train loss: 0.595235 accuracy: 0.781250
[2: 159/379] train loss: 0.715030 accuracy: 0.812500
[2: 160/379] train loss: 0.039984 accuracy: 1.000000
[2: 160/379] [94mtest[39m loss: 0.178457 accuracy: 0.968750
[2: 161/379] train loss: 0.181808 accuracy: 0.937500
[2: 162/379] train loss: 0.021252 accuracy: 1.000000
[2: 163/379] train loss: 0.156514 accuracy: 0.937500
[2: 164/379] train loss: 0.770362 accuracy: 0.812500
[2: 165/379] train loss: 0.258035 accuracy: 0.875000
[2: 166/379] train loss: 0.125364 accuracy: 0.937500
[2: 167/379] train loss: 0.068695 accuracy: 1.000000
[2: 168/379] train loss: 0.108741 accuracy: 1.000000
[2: 169/379] train loss: 0.548205 accuracy: 0.812500
[2: 170/379] train loss: 0.212612 accuracy: 0.937500
[2: 170/379] [94mtest[39m loss: 0.504142 accuracy: 0.812500
[2: 171/379] train loss: 0.643570 accuracy: 0.812500
[2: 172/379] train loss: 0.546994 accuracy: 0.812500
[2: 173/379] train loss: 0.218246 accuracy: 0.968750
[2: 174/379] train loss: 0.332048 accuracy: 0.875000
[2: 175/379] train loss: 0.307965 accuracy: 0.906250
[2: 176/379] train loss: 0.351808 accuracy: 0.875000
[2: 177/379] train loss: 0.415639 accuracy: 0.906250
[2: 178/379] train loss: 0.202105 accuracy: 0.937500
[2: 179/379] train loss: 0.098738 accuracy: 0.937500
[2: 180/379] train loss: 0.279267 accuracy: 0.906250
[2: 180/379] [94mtest[39m loss: 0.290163 accuracy: 0.906250
[2: 181/379] train loss: 0.120284 accuracy: 1.000000
[2: 182/379] train loss: 0.429684 accuracy: 0.843750
[2: 183/379] train loss: 0.265762 accuracy: 0.875000
[2: 184/379] train loss: 0.122797 accuracy: 0.937500
[2: 185/379] train loss: 0.120688 accuracy: 0.937500
[2: 186/379] train loss: 0.158344 accuracy: 0.968750
[2: 187/379] train loss: 0.085059 accuracy: 1.000000
[2: 188/379] train loss: 0.179077 accuracy: 0.968750
[2: 189/379] train loss: 0.423131 accuracy: 0.906250
[2: 190/379] train loss: 0.332262 accuracy: 0.906250
[2: 190/379] [94mtest[39m loss: 0.247046 accuracy: 0.937500
[2: 191/379] train loss: 0.064089 accuracy: 1.000000
[2: 192/379] train loss: 0.392199 accuracy: 0.781250
[2: 193/379] train loss: 0.100030 accuracy: 1.000000
[2: 194/379] train loss: 0.344675 accuracy: 0.906250
[2: 195/379] train loss: 0.615927 accuracy: 0.875000
[2: 196/379] train loss: 0.176839 accuracy: 0.937500
[2: 197/379] train loss: 0.433227 accuracy: 0.906250
[2: 198/379] train loss: 0.345520 accuracy: 0.906250
[2: 199/379] train loss: 0.132853 accuracy: 0.968750
[2: 200/379] train loss: 0.140310 accuracy: 0.968750
[2: 200/379] [94mtest[39m loss: 0.077401 accuracy: 1.000000
[2: 201/379] train loss: 0.265761 accuracy: 0.968750
[2: 202/379] train loss: 0.448683 accuracy: 0.812500
[2: 203/379] train loss: 0.203714 accuracy: 0.906250
[2: 204/379] train loss: 0.121928 accuracy: 0.937500
[2: 205/379] train loss: 0.259637 accuracy: 0.906250
[2: 206/379] train loss: 0.295636 accuracy: 0.906250
[2: 207/379] train loss: 0.145530 accuracy: 0.968750
[2: 208/379] train loss: 0.323696 accuracy: 0.906250
[2: 209/379] train loss: 0.702917 accuracy: 0.812500
[2: 210/379] train loss: 0.168417 accuracy: 0.968750
[2: 210/379] [94mtest[39m loss: 0.390862 accuracy: 0.875000
[2: 211/379] train loss: 0.269250 accuracy: 0.937500
[2: 212/379] train loss: 0.162008 accuracy: 0.937500
[2: 213/379] train loss: 0.172737 accuracy: 0.937500
[2: 214/379] train loss: 0.353362 accuracy: 0.937500
[2: 215/379] train loss: 0.698370 accuracy: 0.906250
[2: 216/379] train loss: 0.472137 accuracy: 0.812500
[2: 217/379] train loss: 0.137494 accuracy: 0.937500
[2: 218/379] train loss: 0.335902 accuracy: 0.937500
[2: 219/379] train loss: 0.366003 accuracy: 0.906250
[2: 220/379] train loss: 0.292310 accuracy: 0.875000
[2: 220/379] [94mtest[39m loss: 0.135571 accuracy: 0.968750
[2: 221/379] train loss: 0.123049 accuracy: 0.968750
[2: 222/379] train loss: 0.240123 accuracy: 0.906250
[2: 223/379] train loss: 0.256730 accuracy: 0.937500
[2: 224/379] train loss: 0.241926 accuracy: 0.937500
[2: 225/379] train loss: 0.645705 accuracy: 0.812500
[2: 226/379] train loss: 0.258651 accuracy: 0.875000
[2: 227/379] train loss: 0.088982 accuracy: 1.000000
[2: 228/379] train loss: 0.253694 accuracy: 0.968750
[2: 229/379] train loss: 0.081068 accuracy: 0.968750
[2: 230/379] train loss: 0.210230 accuracy: 0.937500
[2: 230/379] [94mtest[39m loss: 0.215039 accuracy: 0.937500
[2: 231/379] train loss: 0.072371 accuracy: 1.000000
[2: 232/379] train loss: 0.103321 accuracy: 0.968750
[2: 233/379] train loss: 0.103544 accuracy: 0.968750
[2: 234/379] train loss: 0.082132 accuracy: 0.968750
[2: 235/379] train loss: 0.493078 accuracy: 0.875000
[2: 236/379] train loss: 0.163194 accuracy: 0.937500
[2: 237/379] train loss: 0.448304 accuracy: 0.843750
[2: 238/379] train loss: 0.618197 accuracy: 0.875000
[2: 239/379] train loss: 0.212462 accuracy: 0.937500
[2: 240/379] train loss: 0.572018 accuracy: 0.843750
[2: 240/379] [94mtest[39m loss: 0.335310 accuracy: 0.906250
[2: 241/379] train loss: 0.141110 accuracy: 0.968750
[2: 242/379] train loss: 0.129820 accuracy: 0.968750
[2: 243/379] train loss: 0.359459 accuracy: 0.906250
[2: 244/379] train loss: 0.283221 accuracy: 0.906250
[2: 245/379] train loss: 0.165836 accuracy: 0.968750
[2: 246/379] train loss: 0.262511 accuracy: 0.906250
[2: 247/379] train loss: 0.220245 accuracy: 0.937500
[2: 248/379] train loss: 0.344529 accuracy: 0.843750
[2: 249/379] train loss: 0.255968 accuracy: 0.875000
[2: 250/379] train loss: 0.234160 accuracy: 0.937500
[2: 250/379] [94mtest[39m loss: 0.089394 accuracy: 1.000000
[2: 251/379] train loss: 0.135421 accuracy: 0.968750
[2: 252/379] train loss: 0.350145 accuracy: 0.937500
[2: 253/379] train loss: 0.122465 accuracy: 0.968750
[2: 254/379] train loss: 0.387013 accuracy: 0.875000
[2: 255/379] train loss: 0.259847 accuracy: 0.937500
[2: 256/379] train loss: 0.423905 accuracy: 0.875000
[2: 257/379] train loss: 0.113360 accuracy: 0.968750
[2: 258/379] train loss: 0.138016 accuracy: 0.968750
[2: 259/379] train loss: 0.214156 accuracy: 0.906250
[2: 260/379] train loss: 0.118518 accuracy: 0.968750
[2: 260/379] [94mtest[39m loss: 0.136056 accuracy: 1.000000
[2: 261/379] train loss: 0.169950 accuracy: 0.906250
[2: 262/379] train loss: 0.335425 accuracy: 0.875000
[2: 263/379] train loss: 0.207228 accuracy: 0.937500
[2: 264/379] train loss: 0.178504 accuracy: 0.968750
[2: 265/379] train loss: 0.090426 accuracy: 1.000000
[2: 266/379] train loss: 0.465470 accuracy: 0.906250
[2: 267/379] train loss: 0.550973 accuracy: 0.812500
[2: 268/379] train loss: 0.187956 accuracy: 0.937500
[2: 269/379] train loss: 0.148305 accuracy: 0.968750
[2: 270/379] train loss: 0.276753 accuracy: 0.937500
[2: 270/379] [94mtest[39m loss: 0.252623 accuracy: 0.937500
[2: 271/379] train loss: 0.268691 accuracy: 0.875000
[2: 272/379] train loss: 0.369580 accuracy: 0.875000
[2: 273/379] train loss: 0.345237 accuracy: 0.875000
[2: 274/379] train loss: 0.281472 accuracy: 0.875000
[2: 275/379] train loss: 0.189323 accuracy: 0.937500
[2: 276/379] train loss: 0.263967 accuracy: 0.968750
[2: 277/379] train loss: 0.509751 accuracy: 0.906250
[2: 278/379] train loss: 0.171031 accuracy: 0.968750
[2: 279/379] train loss: 0.277673 accuracy: 0.968750
[2: 280/379] train loss: 0.148314 accuracy: 0.968750
[2: 280/379] [94mtest[39m loss: 0.138410 accuracy: 0.968750
[2: 281/379] train loss: 0.144573 accuracy: 0.937500
[2: 282/379] train loss: 0.201471 accuracy: 0.906250
[2: 283/379] train loss: 0.178183 accuracy: 0.968750
[2: 284/379] train loss: 0.450252 accuracy: 0.843750
[2: 285/379] train loss: 0.245350 accuracy: 0.906250
[2: 286/379] train loss: 0.287021 accuracy: 0.906250
[2: 287/379] train loss: 0.185556 accuracy: 0.968750
[2: 288/379] train loss: 0.839604 accuracy: 0.718750
[2: 289/379] train loss: 0.168463 accuracy: 0.937500
[2: 290/379] train loss: 0.340183 accuracy: 0.875000
[2: 290/379] [94mtest[39m loss: 0.181570 accuracy: 0.906250
[2: 291/379] train loss: 0.406457 accuracy: 0.875000
[2: 292/379] train loss: 0.219290 accuracy: 0.968750
[2: 293/379] train loss: 0.246232 accuracy: 0.937500
[2: 294/379] train loss: 0.114862 accuracy: 0.937500
[2: 295/379] train loss: 0.226722 accuracy: 0.937500
[2: 296/379] train loss: 0.172182 accuracy: 0.937500
[2: 297/379] train loss: 0.354106 accuracy: 0.937500
[2: 298/379] train loss: 0.047206 accuracy: 1.000000
[2: 299/379] train loss: 0.262353 accuracy: 0.937500
[2: 300/379] train loss: 0.768122 accuracy: 0.781250
[2: 300/379] [94mtest[39m loss: 0.132186 accuracy: 0.968750
[2: 301/379] train loss: 0.095079 accuracy: 1.000000
[2: 302/379] train loss: 0.169696 accuracy: 0.937500
[2: 303/379] train loss: 0.278127 accuracy: 0.875000
[2: 304/379] train loss: 0.254915 accuracy: 0.937500
[2: 305/379] train loss: 0.283314 accuracy: 0.843750
[2: 306/379] train loss: 0.378411 accuracy: 0.906250
[2: 307/379] train loss: 0.239712 accuracy: 0.937500
[2: 308/379] train loss: 0.214576 accuracy: 0.968750
[2: 309/379] train loss: 0.306871 accuracy: 0.937500
[2: 310/379] train loss: 0.042886 accuracy: 1.000000
[2: 310/379] [94mtest[39m loss: 0.384473 accuracy: 0.968750
[2: 311/379] train loss: 0.531541 accuracy: 0.812500
[2: 312/379] train loss: 0.153028 accuracy: 0.968750
[2: 313/379] train loss: 0.275138 accuracy: 0.906250
[2: 314/379] train loss: 0.180868 accuracy: 0.937500
[2: 315/379] train loss: 0.294535 accuracy: 0.906250
[2: 316/379] train loss: 0.130771 accuracy: 0.937500
[2: 317/379] train loss: 0.166619 accuracy: 0.937500
[2: 318/379] train loss: 0.427923 accuracy: 0.875000
[2: 319/379] train loss: 0.997109 accuracy: 0.875000
[2: 320/379] train loss: 0.623777 accuracy: 0.906250
[2: 320/379] [94mtest[39m loss: 0.134835 accuracy: 0.937500
[2: 321/379] train loss: 0.195034 accuracy: 0.937500
[2: 322/379] train loss: 0.385859 accuracy: 0.875000
[2: 323/379] train loss: 0.028985 accuracy: 1.000000
[2: 324/379] train loss: 0.376052 accuracy: 0.906250
[2: 325/379] train loss: 0.559389 accuracy: 0.937500
[2: 326/379] train loss: 0.362629 accuracy: 0.906250
[2: 327/379] train loss: 0.440506 accuracy: 0.937500
[2: 328/379] train loss: 0.138022 accuracy: 0.968750
[2: 329/379] train loss: 0.262459 accuracy: 0.875000
[2: 330/379] train loss: 0.675598 accuracy: 0.750000
[2: 330/379] [94mtest[39m loss: 0.335305 accuracy: 0.937500
[2: 331/379] train loss: 0.219505 accuracy: 0.937500
[2: 332/379] train loss: 0.403961 accuracy: 0.937500
[2: 333/379] train loss: 0.698158 accuracy: 0.781250
[2: 334/379] train loss: 0.229716 accuracy: 0.875000
[2: 335/379] train loss: 0.288538 accuracy: 0.843750
[2: 336/379] train loss: 0.242955 accuracy: 0.875000
[2: 337/379] train loss: 0.179232 accuracy: 0.937500
[2: 338/379] train loss: 0.341489 accuracy: 0.906250
[2: 339/379] train loss: 0.226753 accuracy: 0.906250
[2: 340/379] train loss: 0.378660 accuracy: 0.906250
[2: 340/379] [94mtest[39m loss: 0.350069 accuracy: 0.843750
[2: 341/379] train loss: 0.177642 accuracy: 0.968750
[2: 342/379] train loss: 0.055602 accuracy: 1.000000
[2: 343/379] train loss: 0.355521 accuracy: 0.843750
[2: 344/379] train loss: 0.126856 accuracy: 0.937500
[2: 345/379] train loss: 0.136477 accuracy: 0.968750
[2: 346/379] train loss: 0.338902 accuracy: 0.843750
[2: 347/379] train loss: 0.081666 accuracy: 0.968750
[2: 348/379] train loss: 0.102045 accuracy: 0.968750
[2: 349/379] train loss: 0.180579 accuracy: 0.937500
[2: 350/379] train loss: 0.111640 accuracy: 0.968750
[2: 350/379] [94mtest[39m loss: 0.213649 accuracy: 0.937500
[2: 351/379] train loss: 0.288233 accuracy: 0.875000
[2: 352/379] train loss: 0.166901 accuracy: 0.937500
[2: 353/379] train loss: 0.564143 accuracy: 0.843750
[2: 354/379] train loss: 0.176934 accuracy: 0.968750
[2: 355/379] train loss: 0.253568 accuracy: 0.906250
[2: 356/379] train loss: 0.279543 accuracy: 0.937500
[2: 357/379] train loss: 0.191435 accuracy: 0.906250
[2: 358/379] train loss: 0.362386 accuracy: 0.906250
[2: 359/379] train loss: 0.314800 accuracy: 0.906250
[2: 360/379] train loss: 0.385239 accuracy: 0.906250
[2: 360/379] [94mtest[39m loss: 0.282767 accuracy: 0.906250
[2: 361/379] train loss: 0.189189 accuracy: 0.906250
[2: 362/379] train loss: 0.324850 accuracy: 0.937500
[2: 363/379] train loss: 0.438163 accuracy: 0.875000
[2: 364/379] train loss: 0.184303 accuracy: 0.968750
[2: 365/379] train loss: 0.154814 accuracy: 0.968750
[2: 366/379] train loss: 0.269422 accuracy: 0.906250
[2: 367/379] train loss: 0.181732 accuracy: 0.937500
[2: 368/379] train loss: 0.125501 accuracy: 0.968750
[2: 369/379] train loss: 0.147150 accuracy: 0.937500
[2: 370/379] train loss: 0.296361 accuracy: 0.875000
[2: 370/379] [94mtest[39m loss: 0.184296 accuracy: 0.968750
[2: 371/379] train loss: 0.418627 accuracy: 0.843750
[2: 372/379] train loss: 0.226889 accuracy: 0.906250
[2: 373/379] train loss: 0.353612 accuracy: 0.937500
[2: 374/379] train loss: 0.257152 accuracy: 0.875000
[2: 375/379] train loss: 0.141169 accuracy: 0.937500
[2: 376/379] train loss: 0.297916 accuracy: 0.906250
[2: 377/379] train loss: 0.210836 accuracy: 0.937500
[2: 378/379] train loss: 0.171829 accuracy: 0.968750
[2: 379/379] train loss: 2.257696 accuracy: 0.156250
[3: 0/379] train loss: 0.469490 accuracy: 0.812500
[3: 0/379] [94mtest[39m loss: 0.096279 accuracy: 0.968750
