Random Seed:  8458
{'Airplane': 0, 'Bag': 1, 'Cap': 2, 'Car': 3, 'Chair': 4, 'Earphone': 5, 'Guitar': 6, 'Knife': 7, 'Lamp': 8, 'Laptop': 9, 'Motorbike': 10, 'Mug': 11, 'Pistol': 12, 'Rocket': 13, 'Skateboard': 14, 'Table': 15}
{'Airplane': 4, 'Bag': 2, 'Cap': 2, 'Car': 4, 'Chair': 4, 'Earphone': 3, 'Guitar': 3, 'Knife': 2, 'Lamp': 4, 'Laptop': 2, 'Motorbike': 6, 'Mug': 2, 'Pistol': 3, 'Rocket': 3, 'Skateboard': 3, 'Table': 3} 4
{'Airplane': 0, 'Bag': 1, 'Cap': 2, 'Car': 3, 'Chair': 4, 'Earphone': 5, 'Guitar': 6, 'Knife': 7, 'Lamp': 8, 'Laptop': 9, 'Motorbike': 10, 'Mug': 11, 'Pistol': 12, 'Rocket': 13, 'Skateboard': 14, 'Table': 15}
{'Airplane': 4, 'Bag': 2, 'Cap': 2, 'Car': 4, 'Chair': 4, 'Earphone': 3, 'Guitar': 3, 'Knife': 2, 'Lamp': 4, 'Laptop': 2, 'Motorbike': 6, 'Mug': 2, 'Pistol': 3, 'Rocket': 3, 'Skateboard': 3, 'Table': 3} 4
{'Airplane': 0, 'Bag': 1, 'Cap': 2, 'Car': 3, 'Chair': 4, 'Earphone': 5, 'Guitar': 6, 'Knife': 7, 'Lamp': 8, 'Laptop': 9, 'Motorbike': 10, 'Mug': 11, 'Pistol': 12, 'Rocket': 13, 'Skateboard': 14, 'Table': 15}
{'Airplane': 4, 'Bag': 2, 'Cap': 2, 'Car': 4, 'Chair': 4, 'Earphone': 3, 'Guitar': 3, 'Knife': 2, 'Lamp': 4, 'Laptop': 2, 'Motorbike': 6, 'Mug': 2, 'Pistol': 3, 'Rocket': 3, 'Skateboard': 3, 'Table': 3} 4
12137 2874
classes 16
/home/haoran/.local/lib/python3.8/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  warnings.warn("Detected call of `lr_scheduler.step()` before `optimizer.step()`. "
[1: 369/379] train loss: 0.477777 accuracy: 0.875000
[1: 370/379] train loss: 0.195817 accuracy: 0.906250
[1: 370/379] [94mtest[39m loss: 0.259245 accuracy: 0.906250
[1: 371/379] train loss: 0.403070 accuracy: 0.812500
[1: 372/379] train loss: 0.339209 accuracy: 0.875000
[1: 373/379] train loss: 0.204854 accuracy: 0.968750
[1: 374/379] train loss: 0.547937 accuracy: 0.875000
[1: 375/379] train loss: 0.198736 accuracy: 0.968750
[1: 376/379] train loss: 0.345609 accuracy: 0.906250
[1: 377/379] train loss: 0.328421 accuracy: 0.875000
[1: 378/379] train loss: 0.248909 accuracy: 0.906250
[1: 379/379] train loss: 3.531585 accuracy: 0.062500
[2: 0/379] train loss: 0.293337 accuracy: 0.906250
[2: 0/379] [94mtest[39m loss: 0.115351 accuracy: 0.968750
[2: 1/379] train loss: 0.513012 accuracy: 0.843750
[2: 2/379] train loss: 0.496374 accuracy: 0.843750
[2: 3/379] train loss: 0.341298 accuracy: 0.781250
[2: 4/379] train loss: 0.376308 accuracy: 0.843750
[2: 5/379] train loss: 0.267717 accuracy: 0.937500
[2: 6/379] train loss: 0.400063 accuracy: 0.843750
[2: 7/379] train loss: 0.558932 accuracy: 0.843750
[2: 8/379] train loss: 0.197475 accuracy: 0.968750
[2: 9/379] train loss: 0.366210 accuracy: 0.875000
[2: 10/379] train loss: 0.375761 accuracy: 0.906250
[2: 10/379] [94mtest[39m loss: 0.179086 accuracy: 0.968750
[2: 11/379] train loss: 0.181222 accuracy: 0.937500
[2: 12/379] train loss: 0.226770 accuracy: 0.875000
[2: 13/379] train loss: 0.214825 accuracy: 0.968750
[2: 14/379] train loss: 0.381078 accuracy: 0.812500
[2: 15/379] train loss: 0.298962 accuracy: 0.875000
[2: 16/379] train loss: 0.403882 accuracy: 0.875000
[2: 17/379] train loss: 0.674567 accuracy: 0.812500
[2: 18/379] train loss: 0.299513 accuracy: 0.843750
[2: 19/379] train loss: 0.307519 accuracy: 0.875000
[2: 20/379] train loss: 0.275497 accuracy: 0.906250
[2: 20/379] [94mtest[39m loss: 0.191072 accuracy: 0.937500
[2: 21/379] train loss: 0.290346 accuracy: 0.906250
[2: 22/379] train loss: 0.412846 accuracy: 0.906250
[2: 23/379] train loss: 0.244203 accuracy: 0.906250
[2: 24/379] train loss: 0.175867 accuracy: 0.968750
[2: 25/379] train loss: 0.448496 accuracy: 0.875000
[2: 26/379] train loss: 0.285613 accuracy: 0.937500
[2: 27/379] train loss: 0.191598 accuracy: 0.937500
[2: 28/379] train loss: 0.215156 accuracy: 0.968750
[2: 29/379] train loss: 0.376844 accuracy: 0.843750
[2: 30/379] train loss: 0.135923 accuracy: 0.968750
[2: 30/379] [94mtest[39m loss: 0.086052 accuracy: 0.968750
[2: 31/379] train loss: 0.300058 accuracy: 0.906250
[2: 32/379] train loss: 0.269544 accuracy: 0.906250
[2: 33/379] train loss: 0.319657 accuracy: 0.906250
[2: 34/379] train loss: 0.400141 accuracy: 0.843750
[2: 35/379] train loss: 0.492281 accuracy: 0.875000
[2: 36/379] train loss: 0.313348 accuracy: 0.875000
[2: 37/379] train loss: 0.145891 accuracy: 0.968750
[2: 38/379] train loss: 0.228897 accuracy: 0.968750
[2: 39/379] train loss: 0.187811 accuracy: 0.968750
[2: 40/379] train loss: 0.083334 accuracy: 1.000000
[2: 40/379] [94mtest[39m loss: 0.334495 accuracy: 0.906250
[2: 41/379] train loss: 0.362489 accuracy: 0.937500
[2: 42/379] train loss: 0.417548 accuracy: 0.875000
[2: 43/379] train loss: 0.317044 accuracy: 0.875000
[2: 44/379] train loss: 0.196949 accuracy: 0.937500
[2: 45/379] train loss: 0.304086 accuracy: 0.937500
[2: 46/379] train loss: 0.179850 accuracy: 0.968750
[2: 47/379] train loss: 0.226563 accuracy: 0.937500
[2: 48/379] train loss: 0.167382 accuracy: 0.968750
[2: 49/379] train loss: 0.234276 accuracy: 0.906250
[2: 50/379] train loss: 0.405371 accuracy: 0.906250
[2: 50/379] [94mtest[39m loss: 0.102312 accuracy: 1.000000
[2: 51/379] train loss: 0.381017 accuracy: 0.875000
[2: 52/379] train loss: 0.277694 accuracy: 0.937500
[2: 53/379] train loss: 0.212473 accuracy: 0.937500
[2: 54/379] train loss: 0.418773 accuracy: 0.843750
[2: 55/379] train loss: 0.136058 accuracy: 0.968750
[2: 56/379] train loss: 0.482713 accuracy: 0.843750
[2: 57/379] train loss: 0.229371 accuracy: 0.906250
[2: 58/379] train loss: 0.224387 accuracy: 0.937500
[2: 59/379] train loss: 0.362553 accuracy: 0.906250
[2: 60/379] train loss: 0.553036 accuracy: 0.812500
[2: 60/379] [94mtest[39m loss: 0.389410 accuracy: 0.937500
[2: 61/379] train loss: 0.297427 accuracy: 0.906250
[2: 62/379] train loss: 0.039095 accuracy: 1.000000
[2: 63/379] train loss: 0.253026 accuracy: 0.937500
[2: 64/379] train loss: 0.198427 accuracy: 0.906250
[2: 65/379] train loss: 0.457355 accuracy: 0.875000
[2: 66/379] train loss: 0.565282 accuracy: 0.843750
[2: 67/379] train loss: 0.166723 accuracy: 0.937500
[2: 68/379] train loss: 0.469826 accuracy: 0.875000
[2: 69/379] train loss: 0.423063 accuracy: 0.875000
[2: 70/379] train loss: 0.409455 accuracy: 0.843750
[2: 70/379] [94mtest[39m loss: 0.437597 accuracy: 0.843750
[2: 71/379] train loss: 0.292908 accuracy: 0.937500
[2: 72/379] train loss: 0.495463 accuracy: 0.906250
[2: 73/379] train loss: 0.411338 accuracy: 0.843750
[2: 74/379] train loss: 0.643144 accuracy: 0.812500
[2: 75/379] train loss: 0.327479 accuracy: 0.906250
[2: 76/379] train loss: 0.167306 accuracy: 0.968750
[2: 77/379] train loss: 0.426454 accuracy: 0.906250
[2: 78/379] train loss: 0.490890 accuracy: 0.812500
[2: 79/379] train loss: 0.179223 accuracy: 0.968750
[2: 80/379] train loss: 0.478164 accuracy: 0.843750
[2: 80/379] [94mtest[39m loss: 0.275393 accuracy: 0.875000
[2: 81/379] train loss: 0.067389 accuracy: 1.000000
[2: 82/379] train loss: 0.224989 accuracy: 0.968750
[2: 83/379] train loss: 0.125284 accuracy: 0.968750
[2: 84/379] train loss: 0.328985 accuracy: 0.875000
[2: 85/379] train loss: 0.373753 accuracy: 0.875000
[2: 86/379] train loss: 0.153917 accuracy: 0.968750
[2: 87/379] train loss: 0.465844 accuracy: 0.843750
[2: 88/379] train loss: 0.257846 accuracy: 0.843750
[2: 89/379] train loss: 0.238587 accuracy: 0.937500
[2: 90/379] train loss: 0.345008 accuracy: 0.875000
[2: 90/379] [94mtest[39m loss: 0.321784 accuracy: 0.968750
[2: 91/379] train loss: 0.418874 accuracy: 0.843750
[2: 92/379] train loss: 0.248492 accuracy: 0.937500
[2: 93/379] train loss: 0.177673 accuracy: 0.937500
[2: 94/379] train loss: 0.468883 accuracy: 0.875000
[2: 95/379] train loss: 0.235076 accuracy: 0.937500
[2: 96/379] train loss: 0.318135 accuracy: 0.906250
[2: 97/379] train loss: 0.397131 accuracy: 0.812500
[2: 98/379] train loss: 0.237183 accuracy: 0.906250
[2: 99/379] train loss: 0.222098 accuracy: 0.937500
[2: 100/379] train loss: 0.118046 accuracy: 1.000000
[2: 100/379] [94mtest[39m loss: 0.186023 accuracy: 0.968750
[2: 101/379] train loss: 0.211757 accuracy: 0.937500
[2: 102/379] train loss: 0.343388 accuracy: 0.875000
[2: 103/379] train loss: 0.473298 accuracy: 0.843750
[2: 104/379] train loss: 0.476561 accuracy: 0.875000
[2: 105/379] train loss: 0.089177 accuracy: 0.968750
[2: 106/379] train loss: 0.156351 accuracy: 0.968750
[2: 107/379] train loss: 0.432600 accuracy: 0.875000
[2: 108/379] train loss: 0.300704 accuracy: 0.937500
[2: 109/379] train loss: 0.307675 accuracy: 0.875000
[2: 110/379] train loss: 0.167705 accuracy: 0.968750
[2: 110/379] [94mtest[39m loss: 0.256355 accuracy: 0.906250
[2: 111/379] train loss: 0.181749 accuracy: 0.968750
[2: 112/379] train loss: 0.088243 accuracy: 0.968750
[2: 113/379] train loss: 0.125850 accuracy: 0.968750
[2: 114/379] train loss: 0.767808 accuracy: 0.750000
[2: 115/379] train loss: 0.486145 accuracy: 0.843750
[2: 116/379] train loss: 0.450059 accuracy: 0.875000
[2: 117/379] train loss: 0.388898 accuracy: 0.875000
[2: 118/379] train loss: 0.338569 accuracy: 0.906250
[2: 119/379] train loss: 0.356348 accuracy: 0.906250
[2: 120/379] train loss: 0.409061 accuracy: 0.906250
[2: 120/379] [94mtest[39m loss: 0.400757 accuracy: 0.875000
[2: 121/379] train loss: 0.238391 accuracy: 0.937500
[2: 122/379] train loss: 0.225679 accuracy: 0.937500
[2: 123/379] train loss: 0.588089 accuracy: 0.906250
[2: 124/379] train loss: 0.185503 accuracy: 0.968750
[2: 125/379] train loss: 0.247195 accuracy: 0.875000
[2: 126/379] train loss: 0.232461 accuracy: 0.968750
[2: 127/379] train loss: 0.117189 accuracy: 0.968750
[2: 128/379] train loss: 0.152049 accuracy: 1.000000
[2: 129/379] train loss: 0.644658 accuracy: 0.843750
[2: 130/379] train loss: 0.403897 accuracy: 0.843750
[2: 130/379] [94mtest[39m loss: 0.293799 accuracy: 0.937500
[2: 131/379] train loss: 0.089008 accuracy: 1.000000
[2: 132/379] train loss: 0.152698 accuracy: 0.968750
[2: 133/379] train loss: 0.282058 accuracy: 0.906250
[2: 134/379] train loss: 0.264275 accuracy: 0.937500
[2: 135/379] train loss: 0.285380 accuracy: 0.937500
[2: 136/379] train loss: 0.104243 accuracy: 1.000000
[2: 137/379] train loss: 0.050237 accuracy: 1.000000
[2: 138/379] train loss: 0.278953 accuracy: 0.937500
[2: 139/379] train loss: 0.565056 accuracy: 0.812500
[2: 140/379] train loss: 0.313008 accuracy: 0.875000
[2: 140/379] [94mtest[39m loss: 0.221961 accuracy: 0.937500
[2: 141/379] train loss: 0.325557 accuracy: 0.906250
[2: 142/379] train loss: 0.343241 accuracy: 0.937500
[2: 143/379] train loss: 0.287789 accuracy: 0.906250
[2: 144/379] train loss: 0.469560 accuracy: 0.812500
[2: 145/379] train loss: 0.417879 accuracy: 0.937500
[2: 146/379] train loss: 0.405109 accuracy: 0.875000
[2: 147/379] train loss: 0.355608 accuracy: 0.906250
[2: 148/379] train loss: 0.349572 accuracy: 0.906250
[2: 149/379] train loss: 0.129538 accuracy: 0.968750
[2: 150/379] train loss: 0.214907 accuracy: 0.937500
[2: 150/379] [94mtest[39m loss: 0.202373 accuracy: 0.937500
[2: 151/379] train loss: 0.346921 accuracy: 0.875000
[2: 152/379] train loss: 0.344548 accuracy: 0.906250
[2: 153/379] train loss: 0.142990 accuracy: 0.968750
[2: 154/379] train loss: 0.510844 accuracy: 0.812500
[2: 155/379] train loss: 0.259103 accuracy: 0.906250
[2: 156/379] train loss: 0.532270 accuracy: 0.781250
[2: 157/379] train loss: 0.420453 accuracy: 0.812500
[2: 158/379] train loss: 0.198483 accuracy: 0.906250
[2: 159/379] train loss: 0.258359 accuracy: 0.906250
[2: 160/379] train loss: 0.038196 accuracy: 1.000000
[2: 160/379] [94mtest[39m loss: 0.197885 accuracy: 0.937500
[2: 161/379] train loss: 0.622523 accuracy: 0.875000
[2: 162/379] train loss: 0.157334 accuracy: 0.937500
[2: 163/379] train loss: 0.301705 accuracy: 0.906250
[2: 164/379] train loss: 0.517948 accuracy: 0.812500
[2: 165/379] train loss: 0.615688 accuracy: 0.812500
[2: 166/379] train loss: 0.271656 accuracy: 0.906250
[2: 167/379] train loss: 0.083700 accuracy: 1.000000
[2: 168/379] train loss: 0.604785 accuracy: 0.875000
[2: 169/379] train loss: 0.237382 accuracy: 0.937500
[2: 170/379] train loss: 0.185822 accuracy: 0.937500
[2: 170/379] [94mtest[39m loss: 0.290667 accuracy: 0.937500
[2: 171/379] train loss: 0.215084 accuracy: 0.937500
[2: 172/379] train loss: 0.249272 accuracy: 0.906250
[2: 173/379] train loss: 0.471720 accuracy: 0.968750
[2: 174/379] train loss: 0.245723 accuracy: 0.937500
[2: 175/379] train loss: 0.256549 accuracy: 0.937500
[2: 176/379] train loss: 0.171399 accuracy: 0.937500
[2: 177/379] train loss: 0.220450 accuracy: 0.906250
[2: 178/379] train loss: 0.067796 accuracy: 1.000000
[2: 179/379] train loss: 0.255458 accuracy: 0.937500
[2: 180/379] train loss: 0.213181 accuracy: 0.906250
[2: 180/379] [94mtest[39m loss: 0.059345 accuracy: 1.000000
[2: 181/379] train loss: 0.374895 accuracy: 0.843750
[2: 182/379] train loss: 0.369626 accuracy: 0.906250
[2: 183/379] train loss: 0.427599 accuracy: 0.812500
[2: 184/379] train loss: 0.417309 accuracy: 0.875000
[2: 185/379] train loss: 0.187440 accuracy: 0.906250
[2: 186/379] train loss: 0.272444 accuracy: 0.906250
[2: 187/379] train loss: 0.565482 accuracy: 0.843750
[2: 188/379] train loss: 0.071290 accuracy: 0.968750
[2: 189/379] train loss: 0.472955 accuracy: 0.906250
[2: 190/379] train loss: 0.135956 accuracy: 0.968750
[2: 190/379] [94mtest[39m loss: 0.145208 accuracy: 0.937500
[2: 191/379] train loss: 0.151997 accuracy: 0.968750
[2: 192/379] train loss: 0.364814 accuracy: 0.906250
[2: 193/379] train loss: 0.179155 accuracy: 0.937500
[2: 194/379] train loss: 0.176403 accuracy: 0.906250
[2: 195/379] train loss: 0.072069 accuracy: 1.000000
[2: 196/379] train loss: 0.157126 accuracy: 0.968750
[2: 197/379] train loss: 0.159246 accuracy: 0.906250
[2: 198/379] train loss: 0.094260 accuracy: 0.968750
[2: 199/379] train loss: 0.217125 accuracy: 0.906250
[2: 200/379] train loss: 0.054996 accuracy: 1.000000
[2: 200/379] [94mtest[39m loss: 0.333494 accuracy: 0.937500
[2: 201/379] train loss: 0.171679 accuracy: 0.937500
[2: 202/379] train loss: 0.234161 accuracy: 0.906250
[2: 203/379] train loss: 0.366997 accuracy: 0.875000
[2: 204/379] train loss: 0.294138 accuracy: 0.875000
[2: 205/379] train loss: 0.361275 accuracy: 0.875000
[2: 206/379] train loss: 0.274463 accuracy: 0.937500
[2: 207/379] train loss: 0.238906 accuracy: 0.906250
[2: 208/379] train loss: 0.538964 accuracy: 0.812500
[2: 209/379] train loss: 0.547950 accuracy: 0.906250
[2: 210/379] train loss: 0.268840 accuracy: 0.937500
[2: 210/379] [94mtest[39m loss: 0.365291 accuracy: 0.906250
[2: 211/379] train loss: 0.279836 accuracy: 0.937500
[2: 212/379] train loss: 0.264275 accuracy: 0.875000
[2: 213/379] train loss: 0.254345 accuracy: 0.906250
[2: 214/379] train loss: 0.443388 accuracy: 0.875000
[2: 215/379] train loss: 0.094844 accuracy: 0.968750
[2: 216/379] train loss: 0.611481 accuracy: 0.843750
[2: 217/379] train loss: 0.167648 accuracy: 0.968750
[2: 218/379] train loss: 0.341613 accuracy: 0.906250
[2: 219/379] train loss: 0.263254 accuracy: 0.937500
[2: 220/379] train loss: 0.090963 accuracy: 0.968750
[2: 220/379] [94mtest[39m loss: 0.277989 accuracy: 0.937500
[2: 221/379] train loss: 0.403692 accuracy: 0.875000
[2: 222/379] train loss: 0.305598 accuracy: 0.875000
[2: 223/379] train loss: 0.278417 accuracy: 0.906250
[2: 224/379] train loss: 0.130218 accuracy: 0.968750
[2: 225/379] train loss: 0.247063 accuracy: 0.906250
[2: 226/379] train loss: 0.177451 accuracy: 0.937500
[2: 227/379] train loss: 0.172989 accuracy: 0.937500
[2: 228/379] train loss: 0.606780 accuracy: 0.843750
[2: 229/379] train loss: 0.308900 accuracy: 0.875000
[2: 230/379] train loss: 0.275439 accuracy: 0.906250
[2: 230/379] [94mtest[39m loss: 0.139958 accuracy: 0.968750
[2: 231/379] train loss: 0.311716 accuracy: 0.906250
[2: 232/379] train loss: 0.414660 accuracy: 0.875000
[2: 233/379] train loss: 0.241504 accuracy: 0.906250
[2: 234/379] train loss: 0.223160 accuracy: 0.937500
[2: 235/379] train loss: 0.132997 accuracy: 0.937500
[2: 236/379] train loss: 0.247919 accuracy: 0.906250
[2: 237/379] train loss: 0.250092 accuracy: 0.937500
[2: 238/379] train loss: 0.150650 accuracy: 0.968750
[2: 239/379] train loss: 0.218274 accuracy: 0.937500
[2: 240/379] train loss: 0.105602 accuracy: 0.968750
[2: 240/379] [94mtest[39m loss: 0.063377 accuracy: 0.968750
[2: 241/379] train loss: 0.260944 accuracy: 0.968750
[2: 242/379] train loss: 0.336972 accuracy: 0.906250
[2: 243/379] train loss: 0.300066 accuracy: 0.906250
[2: 244/379] train loss: 0.439457 accuracy: 0.843750
[2: 245/379] train loss: 0.352986 accuracy: 0.812500
[2: 246/379] train loss: 0.383491 accuracy: 0.843750
[2: 247/379] train loss: 0.130749 accuracy: 0.968750
[2: 248/379] train loss: 0.331705 accuracy: 0.843750
[2: 249/379] train loss: 0.212963 accuracy: 0.937500
[2: 250/379] train loss: 0.244969 accuracy: 0.937500
[2: 250/379] [94mtest[39m loss: 0.127053 accuracy: 1.000000
[2: 251/379] train loss: 0.326045 accuracy: 0.843750
[2: 252/379] train loss: 0.286412 accuracy: 0.875000
[2: 253/379] train loss: 0.231634 accuracy: 0.937500
[2: 254/379] train loss: 0.164491 accuracy: 0.937500
[2: 255/379] train loss: 0.151918 accuracy: 0.968750
[2: 256/379] train loss: 0.150587 accuracy: 0.937500
[2: 257/379] train loss: 0.376075 accuracy: 0.843750
[2: 258/379] train loss: 0.095460 accuracy: 1.000000
[2: 259/379] train loss: 0.223878 accuracy: 0.968750
[2: 260/379] train loss: 0.275285 accuracy: 0.906250
[2: 260/379] [94mtest[39m loss: 0.528511 accuracy: 0.812500
[2: 261/379] train loss: 0.114092 accuracy: 0.968750
[2: 262/379] train loss: 0.211835 accuracy: 0.937500
[2: 263/379] train loss: 0.192015 accuracy: 0.937500
[2: 264/379] train loss: 0.258446 accuracy: 0.843750
[2: 265/379] train loss: 0.115983 accuracy: 1.000000
[2: 266/379] train loss: 0.577461 accuracy: 0.906250
[2: 267/379] train loss: 0.770622 accuracy: 0.812500
[2: 268/379] train loss: 0.208551 accuracy: 0.906250
[2: 269/379] train loss: 0.364557 accuracy: 0.906250
[2: 270/379] train loss: 0.245158 accuracy: 0.937500
[2: 270/379] [94mtest[39m loss: 0.223141 accuracy: 0.968750
[2: 271/379] train loss: 0.187044 accuracy: 0.906250
[2: 272/379] train loss: 0.109696 accuracy: 1.000000
[2: 273/379] train loss: 0.117667 accuracy: 0.937500
[2: 274/379] train loss: 0.351991 accuracy: 0.906250
[2: 275/379] train loss: 0.199763 accuracy: 0.937500
[2: 276/379] train loss: 0.463583 accuracy: 0.875000
[2: 277/379] train loss: 0.177831 accuracy: 0.968750
[2: 278/379] train loss: 0.370791 accuracy: 0.875000
[2: 279/379] train loss: 0.233129 accuracy: 0.968750
[2: 280/379] train loss: 0.078154 accuracy: 0.968750
[2: 280/379] [94mtest[39m loss: 0.602312 accuracy: 0.750000
[2: 281/379] train loss: 0.887088 accuracy: 0.750000
[2: 282/379] train loss: 0.311999 accuracy: 0.906250
[2: 283/379] train loss: 0.222208 accuracy: 0.906250
[2: 284/379] train loss: 0.574910 accuracy: 0.937500
[2: 285/379] train loss: 0.608402 accuracy: 0.843750
[2: 286/379] train loss: 0.433475 accuracy: 0.843750
[2: 287/379] train loss: 0.296079 accuracy: 0.968750
[2: 288/379] train loss: 0.330029 accuracy: 0.906250
[2: 289/379] train loss: 0.235971 accuracy: 0.906250
[2: 290/379] train loss: 0.269785 accuracy: 0.968750
[2: 290/379] [94mtest[39m loss: 0.407905 accuracy: 0.843750
[2: 291/379] train loss: 0.200243 accuracy: 0.937500
[2: 292/379] train loss: 0.313226 accuracy: 0.875000
[2: 293/379] train loss: 0.169028 accuracy: 0.937500
[2: 294/379] train loss: 0.357119 accuracy: 0.875000
[2: 295/379] train loss: 0.711631 accuracy: 0.812500
[2: 296/379] train loss: 0.433486 accuracy: 0.843750
[2: 297/379] train loss: 0.197925 accuracy: 0.937500
[2: 298/379] train loss: 0.163826 accuracy: 0.937500
[2: 299/379] train loss: 0.388950 accuracy: 0.875000
[2: 300/379] train loss: 0.245001 accuracy: 0.937500
[2: 300/379] [94mtest[39m loss: 0.169353 accuracy: 0.906250
[2: 301/379] train loss: 0.317148 accuracy: 0.875000
[2: 302/379] train loss: 0.182235 accuracy: 0.937500
[2: 303/379] train loss: 0.117166 accuracy: 0.968750
[2: 304/379] train loss: 0.480956 accuracy: 0.843750
[2: 305/379] train loss: 0.105320 accuracy: 1.000000
[2: 306/379] train loss: 0.512038 accuracy: 0.812500
[2: 307/379] train loss: 0.189022 accuracy: 0.937500
[2: 308/379] train loss: 0.136158 accuracy: 0.937500
[2: 309/379] train loss: 0.130232 accuracy: 0.968750
[2: 310/379] train loss: 0.216167 accuracy: 0.906250
[2: 310/379] [94mtest[39m loss: 0.117284 accuracy: 0.968750
[2: 311/379] train loss: 0.092237 accuracy: 0.968750
[2: 312/379] train loss: 0.239900 accuracy: 0.906250
[2: 313/379] train loss: 0.110542 accuracy: 0.968750
[2: 314/379] train loss: 0.504687 accuracy: 0.781250
[2: 315/379] train loss: 0.288554 accuracy: 0.968750
[2: 316/379] train loss: 0.180834 accuracy: 0.968750
[2: 317/379] train loss: 0.873124 accuracy: 0.750000
[2: 318/379] train loss: 0.217041 accuracy: 0.906250
[2: 319/379] train loss: 0.245037 accuracy: 0.906250
[2: 320/379] train loss: 0.218289 accuracy: 0.906250
[2: 320/379] [94mtest[39m loss: 0.075349 accuracy: 1.000000
[2: 321/379] train loss: 0.466766 accuracy: 0.812500
[2: 322/379] train loss: 0.332826 accuracy: 0.875000
[2: 323/379] train loss: 0.256568 accuracy: 0.906250
[2: 324/379] train loss: 0.286650 accuracy: 0.875000
[2: 325/379] train loss: 0.071189 accuracy: 1.000000
[2: 326/379] train loss: 0.220549 accuracy: 0.937500
[2: 327/379] train loss: 0.135955 accuracy: 0.968750
[2: 328/379] train loss: 0.328851 accuracy: 0.906250
[2: 329/379] train loss: 0.249058 accuracy: 0.937500
[2: 330/379] train loss: 0.136683 accuracy: 0.968750
[2: 330/379] [94mtest[39m loss: 0.435269 accuracy: 0.875000
[2: 331/379] train loss: 0.315299 accuracy: 0.937500
[2: 332/379] train loss: 0.352063 accuracy: 0.875000
[2: 333/379] train loss: 0.288149 accuracy: 0.906250
[2: 334/379] train loss: 0.308468 accuracy: 0.906250
[2: 335/379] train loss: 0.280778 accuracy: 0.937500
[2: 336/379] train loss: 0.240247 accuracy: 0.937500
[2: 337/379] train loss: 0.234825 accuracy: 0.906250
[2: 338/379] train loss: 0.336656 accuracy: 0.906250
[2: 339/379] train loss: 0.153851 accuracy: 0.968750
[2: 340/379] train loss: 0.163417 accuracy: 0.968750
[2: 340/379] [94mtest[39m loss: 0.151147 accuracy: 0.937500
[2: 341/379] train loss: 0.167810 accuracy: 0.906250
[2: 342/379] train loss: 0.139836 accuracy: 0.906250
[2: 343/379] train loss: 0.059968 accuracy: 0.968750
[2: 344/379] train loss: 0.169315 accuracy: 0.906250
[2: 345/379] train loss: 0.203855 accuracy: 0.968750
[2: 346/379] train loss: 0.535147 accuracy: 0.843750
[2: 347/379] train loss: 0.127850 accuracy: 0.968750
[2: 348/379] train loss: 0.101707 accuracy: 1.000000
[2: 349/379] train loss: 0.207932 accuracy: 0.875000
[2: 350/379] train loss: 0.125885 accuracy: 0.937500
[2: 350/379] [94mtest[39m loss: 0.058030 accuracy: 1.000000
[2: 351/379] train loss: 0.259632 accuracy: 0.906250
[2: 352/379] train loss: 0.213400 accuracy: 0.937500
[2: 353/379] train loss: 0.242312 accuracy: 0.906250
[2: 354/379] train loss: 0.270409 accuracy: 0.906250
[2: 355/379] train loss: 0.453162 accuracy: 0.718750
[2: 356/379] train loss: 0.135217 accuracy: 0.968750
[2: 357/379] train loss: 0.285486 accuracy: 0.906250
[2: 358/379] train loss: 0.226901 accuracy: 0.937500
[2: 359/379] train loss: 0.393800 accuracy: 0.875000
[2: 360/379] train loss: 0.296384 accuracy: 0.937500
[2: 360/379] [94mtest[39m loss: 0.169786 accuracy: 0.937500
[2: 361/379] train loss: 0.238626 accuracy: 0.875000
[2: 362/379] train loss: 0.262378 accuracy: 0.937500
[2: 363/379] train loss: 0.618007 accuracy: 0.875000
[2: 364/379] train loss: 0.233749 accuracy: 0.937500
[2: 365/379] train loss: 0.257720 accuracy: 0.906250
[2: 366/379] train loss: 0.230792 accuracy: 0.875000
[2: 367/379] train loss: 0.173349 accuracy: 0.937500
[2: 368/379] train loss: 0.208512 accuracy: 0.906250
[2: 369/379] train loss: 0.250614 accuracy: 0.906250
[2: 370/379] train loss: 0.404030 accuracy: 0.906250
[2: 370/379] [94mtest[39m loss: 0.436010 accuracy: 0.968750
[2: 371/379] train loss: 0.209525 accuracy: 0.906250
[2: 372/379] train loss: 0.190892 accuracy: 0.968750
[2: 373/379] train loss: 0.167593 accuracy: 0.906250
[2: 374/379] train loss: 0.278382 accuracy: 0.875000
[2: 375/379] train loss: 0.185444 accuracy: 1.000000
[2: 376/379] train loss: 0.091328 accuracy: 0.968750
[2: 377/379] train loss: 0.154522 accuracy: 0.968750
[2: 378/379] train loss: 0.523675 accuracy: 0.843750
[2: 379/379] train loss: 0.235262 accuracy: 0.250000
[3: 0/379] train loss: 0.059216 accuracy: 1.000000
[3: 0/379] [94mtest[39m loss: 0.117084 accuracy: 0.968750
