/home/haoran/.local/lib/python3.8/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
[2: 78/379] train loss: 0.115689 accuracy: 0.968750
[2: 79/379] train loss: 0.104524 accuracy: 1.000000
[2: 80/379] train loss: 0.418996 accuracy: 0.843750
[2: 80/379] [94mtest[39m loss: 0.121339 accuracy: 0.968750
[2: 81/379] train loss: 0.308222 accuracy: 0.875000
[2: 82/379] train loss: 0.191452 accuracy: 0.906250
[2: 83/379] train loss: 0.093457 accuracy: 0.968750
[2: 84/379] train loss: 0.320434 accuracy: 0.968750
[2: 85/379] train loss: 1.085141 accuracy: 0.718750
[2: 86/379] train loss: 0.092585 accuracy: 0.968750
[2: 87/379] train loss: 0.094621 accuracy: 1.000000
[2: 88/379] train loss: 0.213789 accuracy: 0.906250
[2: 89/379] train loss: 0.176939 accuracy: 0.968750
[2: 90/379] train loss: 0.229328 accuracy: 0.906250
[2: 90/379] [94mtest[39m loss: 0.410816 accuracy: 0.937500
[2: 91/379] train loss: 0.117845 accuracy: 0.968750
[2: 92/379] train loss: 0.326028 accuracy: 0.906250
[2: 93/379] train loss: 0.385475 accuracy: 0.843750
[2: 94/379] train loss: 0.108407 accuracy: 0.937500
[2: 95/379] train loss: 0.416178 accuracy: 0.843750
[2: 96/379] train loss: 0.438977 accuracy: 0.843750
[2: 97/379] train loss: 0.184478 accuracy: 0.937500
[2: 98/379] train loss: 0.706593 accuracy: 0.750000
[2: 99/379] train loss: 0.075680 accuracy: 1.000000
[2: 100/379] train loss: 0.259281 accuracy: 0.906250
[2: 100/379] [94mtest[39m loss: 0.390550 accuracy: 0.812500
[2: 101/379] train loss: 0.203596 accuracy: 0.937500
[2: 102/379] train loss: 0.145428 accuracy: 0.968750
[2: 103/379] train loss: 0.618746 accuracy: 0.843750
[2: 104/379] train loss: 0.117053 accuracy: 1.000000
[2: 105/379] train loss: 0.207069 accuracy: 0.937500
[2: 106/379] train loss: 0.304796 accuracy: 0.937500
[2: 107/379] train loss: 0.123446 accuracy: 0.937500
[2: 108/379] train loss: 0.345531 accuracy: 0.906250
[2: 109/379] train loss: 0.371492 accuracy: 0.906250
[2: 110/379] train loss: 0.484083 accuracy: 0.843750
[2: 110/379] [94mtest[39m loss: 0.232598 accuracy: 0.937500
[2: 111/379] train loss: 0.172023 accuracy: 0.968750
[2: 112/379] train loss: 0.249926 accuracy: 0.937500
[2: 113/379] train loss: 0.342955 accuracy: 0.906250
[2: 114/379] train loss: 0.626141 accuracy: 0.843750
[2: 115/379] train loss: 0.195629 accuracy: 0.906250
[2: 116/379] train loss: 0.133253 accuracy: 0.937500
[2: 117/379] train loss: 0.101639 accuracy: 0.968750
[2: 118/379] train loss: 0.102977 accuracy: 0.968750
[2: 119/379] train loss: 0.199026 accuracy: 0.937500
[2: 120/379] train loss: 0.155336 accuracy: 0.968750
[2: 120/379] [94mtest[39m loss: 0.432101 accuracy: 0.812500
[2: 121/379] train loss: 0.186286 accuracy: 0.968750
[2: 122/379] train loss: 0.127267 accuracy: 0.968750
[2: 123/379] train loss: 0.332060 accuracy: 0.937500
[2: 124/379] train loss: 0.189066 accuracy: 0.968750
[2: 125/379] train loss: 0.401463 accuracy: 0.843750
[2: 126/379] train loss: 0.350432 accuracy: 0.875000
[2: 127/379] train loss: 0.327042 accuracy: 0.906250
[2: 128/379] train loss: 0.153054 accuracy: 0.937500
[2: 129/379] train loss: 0.156128 accuracy: 0.937500
[2: 130/379] train loss: 0.361689 accuracy: 0.937500
[2: 130/379] [94mtest[39m loss: 0.168769 accuracy: 0.937500
[2: 131/379] train loss: 0.226231 accuracy: 0.937500
[2: 132/379] train loss: 0.237570 accuracy: 0.906250
[2: 133/379] train loss: 0.327458 accuracy: 0.906250
[2: 134/379] train loss: 0.164318 accuracy: 0.937500
[2: 135/379] train loss: 1.041936 accuracy: 0.718750
[2: 136/379] train loss: 0.154620 accuracy: 0.968750
[2: 137/379] train loss: 0.083689 accuracy: 0.968750
[2: 138/379] train loss: 0.472745 accuracy: 0.906250
[2: 139/379] train loss: 0.145665 accuracy: 0.968750
[2: 140/379] train loss: 0.267012 accuracy: 0.906250
[2: 140/379] [94mtest[39m loss: 0.249370 accuracy: 0.937500
[2: 141/379] train loss: 0.574959 accuracy: 0.781250
[2: 142/379] train loss: 0.122373 accuracy: 0.968750
[2: 143/379] train loss: 0.264828 accuracy: 0.937500
[2: 144/379] train loss: 0.220093 accuracy: 0.937500
[2: 145/379] train loss: 0.096419 accuracy: 0.968750
[2: 146/379] train loss: 0.401332 accuracy: 0.906250
[2: 147/379] train loss: 1.093045 accuracy: 0.812500
[2: 148/379] train loss: 0.187620 accuracy: 0.937500
[2: 149/379] train loss: 0.125273 accuracy: 0.968750
[2: 150/379] train loss: 0.143556 accuracy: 0.968750
[2: 150/379] [94mtest[39m loss: 0.187393 accuracy: 0.968750
[2: 151/379] train loss: 0.168812 accuracy: 0.937500
[2: 152/379] train loss: 0.166717 accuracy: 0.937500
[2: 153/379] train loss: 0.502899 accuracy: 0.843750
[2: 154/379] train loss: 0.164611 accuracy: 0.968750
[2: 155/379] train loss: 0.197486 accuracy: 0.937500
[2: 156/379] train loss: 0.511684 accuracy: 0.906250
[2: 157/379] train loss: 0.566327 accuracy: 0.812500
[2: 158/379] train loss: 0.123104 accuracy: 0.968750
[2: 159/379] train loss: 0.268452 accuracy: 0.843750
[2: 160/379] train loss: 0.236463 accuracy: 0.906250
[2: 160/379] [94mtest[39m loss: 0.284113 accuracy: 0.875000
[2: 161/379] train loss: 0.160438 accuracy: 0.937500
[2: 162/379] train loss: 0.119860 accuracy: 0.937500
[2: 163/379] train loss: 0.347262 accuracy: 0.906250
[2: 164/379] train loss: 0.214055 accuracy: 0.968750
[2: 165/379] train loss: 0.100828 accuracy: 0.968750
[2: 166/379] train loss: 0.125824 accuracy: 0.968750
[2: 167/379] train loss: 0.142087 accuracy: 0.968750
[2: 168/379] train loss: 0.285359 accuracy: 0.906250
[2: 169/379] train loss: 0.277629 accuracy: 0.937500
[2: 170/379] train loss: 0.130486 accuracy: 0.937500
[2: 170/379] [94mtest[39m loss: 0.581103 accuracy: 0.812500
[2: 171/379] train loss: 0.341103 accuracy: 0.906250
[2: 172/379] train loss: 0.159988 accuracy: 0.937500
[2: 173/379] train loss: 0.167113 accuracy: 0.937500
[2: 174/379] train loss: 0.284210 accuracy: 0.937500
[2: 175/379] train loss: 0.099104 accuracy: 0.937500
[2: 176/379] train loss: 0.332713 accuracy: 0.906250
[2: 177/379] train loss: 0.172565 accuracy: 0.968750
[2: 178/379] train loss: 0.175047 accuracy: 0.906250
[2: 179/379] train loss: 0.368199 accuracy: 0.875000
[2: 180/379] train loss: 0.384751 accuracy: 0.906250
[2: 180/379] [94mtest[39m loss: 0.419196 accuracy: 0.875000
[2: 181/379] train loss: 0.087728 accuracy: 1.000000
[2: 182/379] train loss: 0.360713 accuracy: 0.937500
[2: 183/379] train loss: 0.268514 accuracy: 0.906250
[2: 184/379] train loss: 0.099013 accuracy: 0.968750
[2: 185/379] train loss: 0.104472 accuracy: 0.968750
[2: 186/379] train loss: 0.408478 accuracy: 0.906250
[2: 187/379] train loss: 0.057845 accuracy: 1.000000
[2: 188/379] train loss: 0.203181 accuracy: 0.937500
[2: 189/379] train loss: 0.075380 accuracy: 0.968750
[2: 190/379] train loss: 0.048751 accuracy: 1.000000
[2: 190/379] [94mtest[39m loss: 0.182726 accuracy: 0.968750
[2: 191/379] train loss: 0.574633 accuracy: 0.875000
[2: 192/379] train loss: 0.257961 accuracy: 0.906250
[2: 193/379] train loss: 0.448524 accuracy: 0.875000
[2: 194/379] train loss: 0.283009 accuracy: 0.906250
[2: 195/379] train loss: 0.308886 accuracy: 0.875000
[2: 196/379] train loss: 0.411969 accuracy: 0.937500
[2: 197/379] train loss: 0.325228 accuracy: 0.875000
[2: 198/379] train loss: 0.550353 accuracy: 0.843750
[2: 199/379] train loss: 0.246313 accuracy: 0.937500
[2: 200/379] train loss: 0.182738 accuracy: 0.937500
[2: 200/379] [94mtest[39m loss: 0.218027 accuracy: 0.968750
[2: 201/379] train loss: 0.289439 accuracy: 0.906250
[2: 202/379] train loss: 0.390481 accuracy: 0.906250
[2: 203/379] train loss: 0.356546 accuracy: 0.937500
[2: 204/379] train loss: 0.510326 accuracy: 0.781250
[2: 205/379] train loss: 0.109929 accuracy: 0.968750
[2: 206/379] train loss: 0.166208 accuracy: 0.906250
[2: 207/379] train loss: 0.306849 accuracy: 0.906250
[2: 208/379] train loss: 0.301603 accuracy: 0.968750
[2: 209/379] train loss: 0.210135 accuracy: 0.937500
[2: 210/379] train loss: 0.458963 accuracy: 0.843750
[2: 210/379] [94mtest[39m loss: 0.261462 accuracy: 0.937500
[2: 211/379] train loss: 0.224232 accuracy: 0.937500
[2: 212/379] train loss: 0.235908 accuracy: 0.937500
[2: 213/379] train loss: 0.111652 accuracy: 0.968750
[2: 214/379] train loss: 0.140085 accuracy: 0.937500
[2: 215/379] train loss: 0.152080 accuracy: 0.937500
[2: 216/379] train loss: 0.086653 accuracy: 0.968750
[2: 217/379] train loss: 0.245695 accuracy: 0.937500
[2: 218/379] train loss: 0.168270 accuracy: 0.968750
[2: 219/379] train loss: 0.062143 accuracy: 1.000000
[2: 220/379] train loss: 0.127571 accuracy: 0.937500
[2: 220/379] [94mtest[39m loss: 0.256590 accuracy: 0.937500
[2: 221/379] train loss: 0.507245 accuracy: 0.906250
[2: 222/379] train loss: 0.081992 accuracy: 1.000000
[2: 223/379] train loss: 0.074000 accuracy: 1.000000
[2: 224/379] train loss: 0.140115 accuracy: 0.937500
[2: 225/379] train loss: 0.081165 accuracy: 1.000000
[2: 226/379] train loss: 0.117303 accuracy: 0.968750
[2: 227/379] train loss: 0.128125 accuracy: 0.968750
[2: 228/379] train loss: 0.188766 accuracy: 0.968750
[2: 229/379] train loss: 0.271639 accuracy: 0.937500
[2: 230/379] train loss: 0.062673 accuracy: 1.000000
[2: 230/379] [94mtest[39m loss: 0.122374 accuracy: 0.968750
[2: 231/379] train loss: 0.190404 accuracy: 0.968750
[2: 232/379] train loss: 0.171174 accuracy: 0.968750
[2: 233/379] train loss: 0.196146 accuracy: 0.937500
[2: 234/379] train loss: 0.301796 accuracy: 0.906250
[2: 235/379] train loss: 0.042594 accuracy: 1.000000
[2: 236/379] train loss: 0.104419 accuracy: 0.968750
[2: 237/379] train loss: 0.145362 accuracy: 0.968750
[2: 238/379] train loss: 0.141003 accuracy: 0.937500
[2: 239/379] train loss: 0.084158 accuracy: 1.000000
[2: 240/379] train loss: 0.484586 accuracy: 0.875000
[2: 240/379] [94mtest[39m loss: 0.219070 accuracy: 0.937500
[2: 241/379] train loss: 0.191696 accuracy: 0.937500
[2: 242/379] train loss: 0.084594 accuracy: 0.968750
[2: 243/379] train loss: 0.216714 accuracy: 0.968750
[2: 244/379] train loss: 0.223151 accuracy: 0.906250
[2: 245/379] train loss: 0.226905 accuracy: 0.937500
[2: 246/379] train loss: 0.214325 accuracy: 0.906250
[2: 247/379] train loss: 0.272045 accuracy: 0.906250
[2: 248/379] train loss: 0.559621 accuracy: 0.875000
[2: 249/379] train loss: 0.139103 accuracy: 0.937500
[2: 250/379] train loss: 0.641486 accuracy: 0.812500
[2: 250/379] [94mtest[39m loss: 0.144035 accuracy: 0.937500
[2: 251/379] train loss: 0.045283 accuracy: 1.000000
[2: 252/379] train loss: 0.420600 accuracy: 0.875000
[2: 253/379] train loss: 0.386069 accuracy: 0.906250
[2: 254/379] train loss: 0.085534 accuracy: 0.968750
[2: 255/379] train loss: 0.236336 accuracy: 0.906250
[2: 256/379] train loss: 0.508298 accuracy: 0.843750
[2: 257/379] train loss: 0.221756 accuracy: 0.968750
[2: 258/379] train loss: 0.274306 accuracy: 0.875000
[2: 259/379] train loss: 0.271920 accuracy: 0.937500
[2: 260/379] train loss: 0.304256 accuracy: 0.937500
[2: 260/379] [94mtest[39m loss: 0.139557 accuracy: 0.968750
[2: 261/379] train loss: 0.144689 accuracy: 0.968750
[2: 262/379] train loss: 0.299528 accuracy: 0.906250
[2: 263/379] train loss: 0.193522 accuracy: 0.937500
[2: 264/379] train loss: 0.085867 accuracy: 1.000000
[2: 265/379] train loss: 0.196561 accuracy: 0.906250
[2: 266/379] train loss: 0.411040 accuracy: 0.875000
[2: 267/379] train loss: 0.150589 accuracy: 0.968750
[2: 268/379] train loss: 0.215430 accuracy: 0.968750
[2: 269/379] train loss: 0.159091 accuracy: 0.937500
[2: 270/379] train loss: 0.204157 accuracy: 0.968750
[2: 270/379] [94mtest[39m loss: 0.037088 accuracy: 1.000000
[2: 271/379] train loss: 0.194547 accuracy: 0.937500
[2: 272/379] train loss: 0.193897 accuracy: 0.968750
[2: 273/379] train loss: 0.193626 accuracy: 0.968750
[2: 274/379] train loss: 0.386360 accuracy: 0.875000
[2: 275/379] train loss: 0.125095 accuracy: 0.968750
[2: 276/379] train loss: 0.133845 accuracy: 1.000000
[2: 277/379] train loss: 0.240214 accuracy: 0.906250
[2: 278/379] train loss: 0.110814 accuracy: 0.968750
[2: 279/379] train loss: 0.354050 accuracy: 0.906250
[2: 280/379] train loss: 0.075791 accuracy: 1.000000
[2: 280/379] [94mtest[39m loss: 0.063518 accuracy: 0.968750
[2: 281/379] train loss: 0.205690 accuracy: 0.968750
[2: 282/379] train loss: 0.338086 accuracy: 0.906250
[2: 283/379] train loss: 0.447468 accuracy: 0.937500
[2: 284/379] train loss: 0.249218 accuracy: 0.906250
[2: 285/379] train loss: 0.430537 accuracy: 0.843750
[2: 286/379] train loss: 0.303297 accuracy: 0.968750
[2: 287/379] train loss: 0.220841 accuracy: 0.906250
[2: 288/379] train loss: 0.124177 accuracy: 1.000000
[2: 289/379] train loss: 0.502812 accuracy: 0.843750
[2: 290/379] train loss: 0.275060 accuracy: 0.968750
[2: 290/379] [94mtest[39m loss: 0.131140 accuracy: 0.937500
[2: 291/379] train loss: 0.256398 accuracy: 0.937500
[2: 292/379] train loss: 0.192104 accuracy: 0.937500
[2: 293/379] train loss: 0.034569 accuracy: 1.000000
[2: 294/379] train loss: 0.173514 accuracy: 0.968750
[2: 295/379] train loss: 0.486505 accuracy: 0.843750
[2: 296/379] train loss: 0.118523 accuracy: 0.937500
[2: 297/379] train loss: 0.205821 accuracy: 0.906250
[2: 298/379] train loss: 0.239061 accuracy: 0.937500
[2: 299/379] train loss: 0.117852 accuracy: 0.968750
[2: 300/379] train loss: 0.199359 accuracy: 0.937500
[2: 300/379] [94mtest[39m loss: 0.125654 accuracy: 0.968750
[2: 301/379] train loss: 0.358948 accuracy: 0.843750
[2: 302/379] train loss: 0.289159 accuracy: 0.937500
[2: 303/379] train loss: 0.373109 accuracy: 0.875000
[2: 304/379] train loss: 0.194118 accuracy: 0.937500
[2: 305/379] train loss: 0.207741 accuracy: 0.937500
[2: 306/379] train loss: 0.201963 accuracy: 0.937500
[2: 307/379] train loss: 0.339898 accuracy: 0.875000
[2: 308/379] train loss: 0.231786 accuracy: 0.937500
[2: 309/379] train loss: 0.411854 accuracy: 0.875000
[2: 310/379] train loss: 0.134101 accuracy: 0.937500
[2: 310/379] [94mtest[39m loss: 0.100760 accuracy: 0.968750
[2: 311/379] train loss: 0.122416 accuracy: 0.937500
[2: 312/379] train loss: 0.118904 accuracy: 0.968750
[2: 313/379] train loss: 0.140568 accuracy: 0.937500
[2: 314/379] train loss: 0.203211 accuracy: 0.937500
[2: 315/379] train loss: 0.229049 accuracy: 0.937500
[2: 316/379] train loss: 0.367832 accuracy: 0.875000
[2: 317/379] train loss: 0.340203 accuracy: 0.875000
[2: 318/379] train loss: 0.462400 accuracy: 0.906250
[2: 319/379] train loss: 0.080259 accuracy: 0.968750
[2: 320/379] train loss: 0.155707 accuracy: 0.906250
[2: 320/379] [94mtest[39m loss: 0.349209 accuracy: 0.875000
[2: 321/379] train loss: 0.129941 accuracy: 0.937500
[2: 322/379] train loss: 0.294161 accuracy: 0.843750
[2: 323/379] train loss: 0.344614 accuracy: 0.875000
[2: 324/379] train loss: 0.345466 accuracy: 0.906250
[2: 325/379] train loss: 0.230665 accuracy: 0.906250
[2: 326/379] train loss: 0.137242 accuracy: 0.968750
[2: 327/379] train loss: 0.356239 accuracy: 0.937500
[2: 328/379] train loss: 0.052884 accuracy: 1.000000
[2: 329/379] train loss: 0.120088 accuracy: 0.968750
[2: 330/379] train loss: 0.321475 accuracy: 0.875000
[2: 330/379] [94mtest[39m loss: 0.294169 accuracy: 0.968750
[2: 331/379] train loss: 0.063082 accuracy: 1.000000
[2: 332/379] train loss: 0.174511 accuracy: 0.937500
[2: 333/379] train loss: 0.084533 accuracy: 1.000000
[2: 334/379] train loss: 0.093122 accuracy: 0.968750
[2: 335/379] train loss: 0.119514 accuracy: 0.968750
[2: 336/379] train loss: 0.077975 accuracy: 0.968750
[2: 337/379] train loss: 0.055491 accuracy: 1.000000
[2: 338/379] train loss: 0.111220 accuracy: 0.968750
[2: 339/379] train loss: 0.340425 accuracy: 0.906250
[2: 340/379] train loss: 0.085049 accuracy: 0.968750
[2: 340/379] [94mtest[39m loss: 0.116892 accuracy: 0.968750
[2: 341/379] train loss: 0.461683 accuracy: 0.843750
[2: 342/379] train loss: 0.233074 accuracy: 0.875000
[2: 343/379] train loss: 0.100660 accuracy: 0.937500
[2: 344/379] train loss: 0.309482 accuracy: 0.937500
[2: 345/379] train loss: 0.218831 accuracy: 0.906250
[2: 346/379] train loss: 0.189602 accuracy: 0.968750
[2: 347/379] train loss: 0.062469 accuracy: 0.968750
[2: 348/379] train loss: 0.443494 accuracy: 0.875000
[2: 349/379] train loss: 0.268141 accuracy: 0.906250
[2: 350/379] train loss: 0.252586 accuracy: 0.937500
[2: 350/379] [94mtest[39m loss: 0.220331 accuracy: 0.906250
[2: 351/379] train loss: 0.148380 accuracy: 0.968750
[2: 352/379] train loss: 0.691444 accuracy: 0.812500
[2: 353/379] train loss: 0.249849 accuracy: 0.937500
[2: 354/379] train loss: 0.186327 accuracy: 0.906250
[2: 355/379] train loss: 0.047792 accuracy: 1.000000
[2: 356/379] train loss: 0.469009 accuracy: 0.906250
[2: 357/379] train loss: 0.274838 accuracy: 0.968750
[2: 358/379] train loss: 0.380153 accuracy: 0.875000
[2: 359/379] train loss: 0.137498 accuracy: 0.937500
[2: 360/379] train loss: 0.131579 accuracy: 0.968750
[2: 360/379] [94mtest[39m loss: 0.169135 accuracy: 0.968750
[2: 361/379] train loss: 0.663767 accuracy: 0.750000
[2: 362/379] train loss: 0.572247 accuracy: 0.812500
[2: 363/379] train loss: 0.365997 accuracy: 0.937500
[2: 364/379] train loss: 0.301721 accuracy: 0.906250
[2: 365/379] train loss: 0.248379 accuracy: 0.906250
[2: 366/379] train loss: 0.319484 accuracy: 0.906250
[2: 367/379] train loss: 0.329831 accuracy: 0.843750
[2: 368/379] train loss: 0.419697 accuracy: 0.875000
[2: 369/379] train loss: 0.345880 accuracy: 0.875000
[2: 370/379] train loss: 0.401595 accuracy: 0.875000
[2: 370/379] [94mtest[39m loss: 0.211834 accuracy: 0.937500
[2: 371/379] train loss: 0.116339 accuracy: 0.968750
[2: 372/379] train loss: 0.414576 accuracy: 0.906250
[2: 373/379] train loss: 0.297480 accuracy: 0.968750
[2: 374/379] train loss: 0.288763 accuracy: 0.906250
[2: 375/379] train loss: 0.641413 accuracy: 0.781250
[2: 376/379] train loss: 0.221785 accuracy: 0.906250
[2: 377/379] train loss: 0.458885 accuracy: 0.875000
[2: 378/379] train loss: 0.262930 accuracy: 0.937500
[2: 379/379] train loss: 0.702701 accuracy: 0.218750
[3: 0/379] train loss: 0.228145 accuracy: 0.937500
[3: 0/379] [94mtest[39m loss: 0.692805 accuracy: 0.843750
[3: 1/379] train loss: 0.168737 accuracy: 0.937500
[3: 2/379] train loss: 0.117317 accuracy: 0.968750
[3: 3/379] train loss: 0.624392 accuracy: 0.812500
[3: 4/379] train loss: 0.517220 accuracy: 0.843750
[3: 5/379] train loss: 0.588418 accuracy: 0.781250
[3: 6/379] train loss: 0.324300 accuracy: 0.875000
[3: 7/379] train loss: 0.306005 accuracy: 0.875000
[3: 8/379] train loss: 0.226999 accuracy: 0.875000
[3: 9/379] train loss: 0.333711 accuracy: 0.906250
[3: 10/379] train loss: 0.418617 accuracy: 0.843750
[3: 10/379] [94mtest[39m loss: 0.187872 accuracy: 0.906250
[3: 11/379] train loss: 0.230805 accuracy: 0.968750
[3: 12/379] train loss: 0.152607 accuracy: 0.968750
[3: 13/379] train loss: 0.453964 accuracy: 0.843750
[3: 14/379] train loss: 0.342852 accuracy: 0.875000
[3: 15/379] train loss: 0.347665 accuracy: 0.812500
[3: 16/379] train loss: 0.178901 accuracy: 0.937500
[3: 17/379] train loss: 0.475191 accuracy: 0.906250
[3: 18/379] train loss: 0.287732 accuracy: 0.875000
[3: 19/379] train loss: 0.174256 accuracy: 0.906250
[3: 20/379] train loss: 0.600512 accuracy: 0.843750
[3: 20/379] [94mtest[39m loss: 0.460670 accuracy: 0.906250
[3: 21/379] train loss: 0.279143 accuracy: 0.843750
[3: 22/379] train loss: 0.271426 accuracy: 0.843750
[3: 23/379] train loss: 0.555773 accuracy: 0.843750
[3: 24/379] train loss: 0.140779 accuracy: 0.968750
[3: 25/379] train loss: 0.248480 accuracy: 0.906250
[3: 26/379] train loss: 0.234921 accuracy: 0.937500
[3: 27/379] train loss: 0.163523 accuracy: 0.937500
[3: 28/379] train loss: 0.315935 accuracy: 0.875000
[3: 29/379] train loss: 0.084436 accuracy: 0.968750
[3: 30/379] train loss: 0.149799 accuracy: 0.937500
[3: 30/379] [94mtest[39m loss: 0.176368 accuracy: 0.968750
[3: 31/379] train loss: 0.106539 accuracy: 0.937500
[3: 32/379] train loss: 0.414864 accuracy: 0.812500
[3: 33/379] train loss: 0.283322 accuracy: 0.906250
[3: 34/379] train loss: 0.153382 accuracy: 0.937500
[3: 35/379] train loss: 0.246138 accuracy: 0.937500
[3: 36/379] train loss: 0.135306 accuracy: 0.937500
[3: 37/379] train loss: 0.180260 accuracy: 0.906250
[3: 38/379] train loss: 0.355837 accuracy: 0.812500
[3: 39/379] train loss: 0.447647 accuracy: 0.875000
[3: 40/379] train loss: 0.102128 accuracy: 0.968750
[3: 40/379] [94mtest[39m loss: 0.312644 accuracy: 0.906250
[3: 41/379] train loss: 0.501338 accuracy: 0.781250
[3: 42/379] train loss: 0.281035 accuracy: 0.937500
[3: 43/379] train loss: 0.238954 accuracy: 0.937500
[3: 44/379] train loss: 0.220332 accuracy: 0.906250
[3: 45/379] train loss: 0.219815 accuracy: 0.968750
[3: 46/379] train loss: 0.174110 accuracy: 0.937500
[3: 47/379] train loss: 0.180743 accuracy: 0.937500
[3: 48/379] train loss: 0.254261 accuracy: 0.906250
[3: 49/379] train loss: 0.298258 accuracy: 0.875000
[3: 50/379] train loss: 0.514325 accuracy: 0.843750
[3: 50/379] [94mtest[39m loss: 0.145223 accuracy: 0.968750
[3: 51/379] train loss: 0.167745 accuracy: 0.937500
[3: 52/379] train loss: 0.310038 accuracy: 0.906250
[3: 53/379] train loss: 0.780339 accuracy: 0.843750
[3: 54/379] train loss: 0.279544 accuracy: 0.937500
[3: 55/379] train loss: 0.204458 accuracy: 0.937500
[3: 56/379] train loss: 0.585540 accuracy: 0.812500
[3: 57/379] train loss: 0.061429 accuracy: 1.000000
[3: 58/379] train loss: 0.178544 accuracy: 0.906250
[3: 59/379] train loss: 0.115072 accuracy: 1.000000
[3: 60/379] train loss: 0.177349 accuracy: 0.937500
[3: 60/379] [94mtest[39m loss: 0.208326 accuracy: 0.937500
[3: 61/379] train loss: 0.593417 accuracy: 0.843750
[3: 62/379] train loss: 0.309437 accuracy: 0.875000
[3: 63/379] train loss: 0.055263 accuracy: 1.000000
[3: 64/379] train loss: 0.260656 accuracy: 0.937500
[3: 65/379] train loss: 0.111899 accuracy: 0.968750
[3: 66/379] train loss: 0.088730 accuracy: 1.000000
[3: 67/379] train loss: 0.295618 accuracy: 0.875000
[3: 68/379] train loss: 0.079739 accuracy: 1.000000
[3: 69/379] train loss: 0.351370 accuracy: 0.937500
[3: 70/379] train loss: 0.135265 accuracy: 0.968750
[3: 70/379] [94mtest[39m loss: 0.135011 accuracy: 0.968750
[3: 71/379] train loss: 0.169737 accuracy: 0.968750
[3: 72/379] train loss: 0.245856 accuracy: 0.937500
[3: 73/379] train loss: 0.206230 accuracy: 0.937500
[3: 74/379] train loss: 0.218248 accuracy: 0.937500
[3: 75/379] train loss: 0.328120 accuracy: 0.906250
[3: 76/379] train loss: 0.147616 accuracy: 0.968750
[3: 77/379] train loss: 0.198381 accuracy: 0.937500
[3: 78/379] train loss: 0.052178 accuracy: 0.968750
[3: 79/379] train loss: 0.198215 accuracy: 0.937500
[3: 80/379] train loss: 0.213269 accuracy: 0.875000
[3: 80/379] [94mtest[39m loss: 0.041021 accuracy: 1.000000
[3: 81/379] train loss: 0.113177 accuracy: 0.937500
[3: 82/379] train loss: 0.310437 accuracy: 0.843750
[3: 83/379] train loss: 0.308464 accuracy: 0.875000
[3: 84/379] train loss: 0.201381 accuracy: 0.906250
[3: 85/379] train loss: 0.113542 accuracy: 0.968750
[3: 86/379] train loss: 0.451114 accuracy: 0.906250
[3: 87/379] train loss: 0.044467 accuracy: 1.000000
[3: 88/379] train loss: 0.140892 accuracy: 0.968750
[3: 89/379] train loss: 0.479385 accuracy: 0.843750
[3: 90/379] train loss: 0.099421 accuracy: 0.968750
[3: 90/379] [94mtest[39m loss: 0.481346 accuracy: 0.781250
[3: 91/379] train loss: 0.301537 accuracy: 0.906250
[3: 92/379] train loss: 0.077819 accuracy: 1.000000
[3: 93/379] train loss: 0.221211 accuracy: 0.937500
[3: 94/379] train loss: 0.162430 accuracy: 0.937500
[3: 95/379] train loss: 0.154076 accuracy: 0.968750
[3: 96/379] train loss: 0.143120 accuracy: 0.937500
[3: 97/379] train loss: 0.077838 accuracy: 0.968750
[3: 98/379] train loss: 0.159143 accuracy: 0.937500
[3: 99/379] train loss: 0.104080 accuracy: 0.968750
[3: 100/379] train loss: 0.175714 accuracy: 0.968750
[3: 100/379] [94mtest[39m loss: 0.154919 accuracy: 0.937500
[3: 101/379] train loss: 0.129416 accuracy: 0.906250
[3: 102/379] train loss: 0.189105 accuracy: 0.968750
[3: 103/379] train loss: 0.246407 accuracy: 0.937500
[3: 104/379] train loss: 0.270403 accuracy: 0.906250
[3: 105/379] train loss: 0.229736 accuracy: 0.937500
[3: 106/379] train loss: 0.325447 accuracy: 0.875000
[3: 107/379] train loss: 0.296198 accuracy: 0.937500
[3: 108/379] train loss: 0.132287 accuracy: 0.968750
[3: 109/379] train loss: 0.153543 accuracy: 0.968750
[3: 110/379] train loss: 0.096615 accuracy: 1.000000
[3: 110/379] [94mtest[39m loss: 0.156228 accuracy: 0.968750
[3: 111/379] train loss: 0.192447 accuracy: 0.968750
[3: 112/379] train loss: 0.048637 accuracy: 1.000000
[3: 113/379] train loss: 0.164368 accuracy: 0.937500
[3: 114/379] train loss: 0.116531 accuracy: 0.968750
[3: 115/379] train loss: 0.063339 accuracy: 1.000000
[3: 116/379] train loss: 0.161514 accuracy: 0.937500
[3: 117/379] train loss: 0.072883 accuracy: 1.000000
[3: 118/379] train loss: 0.267706 accuracy: 0.843750
[3: 119/379] train loss: 0.244956 accuracy: 0.937500
[3: 120/379] train loss: 0.110407 accuracy: 0.968750
